39:25 39:25 | w_freq: 1 - 1 | wiki_freq: 2 - 3 | sentence_idx: 2340 | align_1: 0-0 | align_2: 1-4 |    39:25 Those who preceded them denounced as liars [ the Messenger ] , whereupon punishment afflicted them from whence they did not know . ||| 39:25 ( Schon ) diejenigen , die vor ihnen lebten , haben ( die göttliche Botschaft ) für Lüge erklärt . 
Remember Erinnern | w_freq: 1026 - 176 | wiki_freq: 9753 - 488 | sentence_idx: 48483 | align_1: 0-0 | align_2: 1-4 |    Remember when you came to a session of mine and said you had been dreaming of my high heels . ||| Erinnern sie sich , als sie zu einer sitzung von mir kamen und sagten , sie hätten von meinen high heels geträumt . 

Petro-Dollar Petro-Dollar | w_freq: 1 - 2 | wiki_freq: 0 - 1 | sentence_idx: 48764 | align_1: 8-7 | align_2: 9-11 |    The timing of the transition away from the Petro-Dollar will not be 8 - 9 years , not in this world . ||| Die Übergangszeit , in der Abschied vom Petro-Dollar genommen wird , wird keine 8 - 9 Jahre betragen - nicht in dieser Welt . 

Blog Blogs | w_freq: 168 - 270 | wiki_freq: 3335 - 1431 | sentence_idx: 51419 | align_1: 7-5 | align_2: 8-9 |    With the exception of the Shopify Engineering Blog , we do n’t often go behind the scenes of this technology platform , or look at the philosophy that guides our decision making . ||| Mit Ausnahme des Shopify Engineering Blogs ( auf Englisch ) schauen wir nicht oft hinter die Kulissen dieser Technologieplattform oder betrachten die Philosophie , die unsere Entscheidungsfindung bestimmt . 

Cirque Cirque | w_freq: 8 - 6 | wiki_freq: 3388 - 834 | sentence_idx: 51582 | align_1: 0-0 | align_2: 1-5 |    Cirque and Peter Pan been in the air for years ! ” ||| Cirque [ du Soleil ] und Peter Pan sind seit Jahren in der Luft ! “ 

providence bestimmungsgemäß | w_freq: 20 - 2 | wiki_freq: 1147 - 134 | sentence_idx: 52510 | align_1: 4-4 | align_2: 5-8 |    Then camest thou by providence , O Moses , ||| ... Dann kamst du bestimmungsgemäß ( hierher ) , o Moses ! 

Limit Begrenzen | w_freq: 31 - 8 | wiki_freq: 4603 - 17 | sentence_idx: 52741 | align_1: 0-0 | align_2: 1-4 |    Limit what each user can see according to their role in the church ||| Begrenzen Sie das , was jeder Benutzer sehen kann , entsprechend seiner Funktion in der Kirchengemeinde 

Meier Meier | w_freq: 17 - 16 | wiki_freq: 4451 - 6975 | sentence_idx: 53331 | align_1: 4-3 | align_2: 5-8 |    She had known Billy Meier when he lived in India . ||| Sie kannte Billy Meier aus der Zeit , als er in Indien lebte . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 55332 | align_1: 0-0 | align_2: 1-4 |    Remember that material possessions or lack of rules and limits is not the same thing as love . ||| Denken Sie daran , dass materielle Besitztümer oder das Fehlen von Regeln und Grenzen nicht dasselbe ist wie Liebe . 

fragile fragil | w_freq: 218 - 27 | wiki_freq: 9475 - 218 | sentence_idx: 55377 | align_1: 23-20 | align_2: 24-24 |    More to the point is their conclusion : “ The world ’s economy and financial systems are fragile — nobody can know how fragile until they are really tested . ||| Noch wichtiger ist ihr Fazit : „ Die Weltwirtschaft und die Finanzsysteme sind fragil – niemand kann wissen , wie fragil sie sind , bis sie wirklich getestet werden . 

exemptions Ausnahmen | w_freq: 49 - 320 | wiki_freq: 5331 - 12786 | sentence_idx: 55498 | align_1: 9-8 | align_2: 10-13 |    Therefore , we reserve the right to assert other exemptions when Exemption 7(A ) no longer applies , " ||| Wir behalten uns das Recht vor , andere Ausnahmen geltend zu machen , wenn Ausnahme 7(A ) nicht mehr gilt . " 

router Router | w_freq: 124 - 106 | wiki_freq: 2905 - 1208 | sentence_idx: 55874 | align_1: 6-5 | align_2: 7-10 |    Unfortunately , not everyone has a router capable of broadcasting reliable WiFi signal over long distances and through obstacles . ||| Leider hat nicht jeder einen Router , der in der Lage ist , ein zuverlässiges WiFi-Signal über lange Distanzen und durch Hindernisse hindurch zu senden . 

Maybe Kann | w_freq: 1198 - 1153 | wiki_freq: 6736 - 2101 | sentence_idx: 55982 | align_1: 1-1 | align_2: 2-5 |    “ Maybe Assad will stay for a while ” ||| " Kann sein , dass Assad noch eine Weile bleibt " 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 57596 | align_1: 0-0 | align_2: 1-4 |    Remember that a completely free europe matrimony is not always safe , but on UaDreams you pay for your safety and great quality of all services . ||| Denken sie daran , dass eine völlig freie europa ehe nicht immer sicher ist , aber auf uadreams zahlen sie für ihre sicherheit und gute qualität aller dienstleistungen . 

imagine Stellt | w_freq: 1145 - 69 | wiki_freq: 9379 - 590 | sentence_idx: 57760 | align_1: 1-0 | align_2: 2-4 |    And imagine how bad that would be for the controllers because what they ’re seeing is the loss of their ability to be seen , mainly by themselves , as the gods of the Earth . … ” ( 2 ) ||| Stellt euch vor , wie schlimm das für die Kontrolleure sein würde , weil das , was sie sehen , der Verlust ihrer Fähigkeit ist , vor allem sich selbst wie die Götter der Erde zu sehen … . " ( 2 ) 

bombings Bombardierungen | w_freq: 51 - 19 | wiki_freq: 13180 - 1087 | sentence_idx: 58806 | align_1: 13-14 | align_2: 14-18 |    Signed in August 2008 , the agreement established a fund for victims of bombings involving the two countries . ||| Im August 2008 unterzeichnet , richtete die Vereinbarung einen Fond für die Opfer von Bombardierungen ein , an denen beide Länder beteiligt waren , ein . 

Pharaoh Pharao | w_freq: 384 - 352 | wiki_freq: 5590 - 2745 | sentence_idx: 59162 | align_1: 7-14 | align_2: 8-18 |    Fear kept Moses from wanting to approach Pharaoh . ||| Gott will Mose durch die Furcht vor dem mächtigen Gott die Furcht vor dem Pharao nehmen ( Theodoret ) 

announce mitteilen | w_freq: 315 - 246 | wiki_freq: 14722 - 1383 | sentence_idx: 59325 | align_1: 5-5 | align_2: 6-9 |    We are very excited to announce that Mediapart , an independent French investigative journal , has decided to support Tails financially every year . ||| Wir freuen uns sehr darüber mitteilen zu können , dass Mediapart , eine unabhängige , investigative französische Zeitung , sich dazu entschieden hat , Tails jedes Jahr finanziell zu unterstützen . 

ensures sorgt | w_freq: 393 - 280 | wiki_freq: 10683 - 11101 | sentence_idx: 59688 | align_1: 11-12 | align_2: 12-17 |    A fair price that all users can afford without problem also ensures that the Ashampoo Office 2008 is rapidly winning new friends . ||| Ein fairer Preis , den sich jeder Anwender problemlos leisten kann , sorgt darüber hinaus dafür , dass das Ashampoo Office 2008 schnell neue Freunde gewinnt . 

liberals Liberalen | w_freq: 108 - 83 | wiki_freq: 6609 - 9023 | sentence_idx: 60178 | align_1: 9-10 | align_2: 10-17 |    Alinsky had no patience for those he called the liberals of his day—people who were content to talk about the changes they wanted , but were unwilling to actively work for those changes . ||| Alinsky hatte keine Geduld für diejenigen , die er die Liberalen seiner Zeit nannte ( the liberals of his day ) — Menschen , die zufrieden waren , über die Veränderungen zu reden , die sie wollten , die aber nicht bereit waren , aktiv für diese Veränderungen zu arbeiten . 

witnessing zuschauen | w_freq: 140 - 43 | wiki_freq: 6440 - 309 | sentence_idx: 60218 | align_1: 4-5 | align_2: 5-10 |    We are tired of witnessing President Obama block our path to justice . ||| Wir haben es satt , zuschauen zu müssen , wie Präsident Obama unseren Weg zur Gerechtigkeit blockiert . 

Zuzu Zuzu | w_freq: 1 - 1 | wiki_freq: 145 - 48 | sentence_idx: 60366 | align_1: 13-15 | align_2: 14-21 |    Despite being younger than her brother , Azula sometimes called Zuko " Little Zuzu " . ||| Obwohl sie jünger als ihr Bruder war , bezeichnete Azula manchmal Zuko als " Kleiner Zuzu " und " Kleiner Bruder " . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 60419 | align_1: 0-0 | align_2: 1-4 |    Remember that situations involving dogs and marijuana can end poorly . ||| Denken Sie daran , dass Situationen mit Hunden und Marihuana schlecht enden können . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 61527 | align_1: 0-1 | align_2: 1-5 |    Remember that the police and military may be every bit as violent as the crowd and will not have time to differentiate between you and a protester . ||| – Denken Sie daran , dass die Polizei und das Militär genauso gewalttätig sein können wie die Menschenmenge , und keine Zeit hat , zwischen Ihnen und einem Demonstranten zu unterscheiden . 

praying beten | w_freq: 184 - 559 | wiki_freq: 7172 - 1917 | sentence_idx: 63940 | align_1: 5-4 | align_2: 6-8 |    All outside of America are praying that with your help , Trump will deliver peace . ||| Überall außerhalb von Amerika beten die Menschen , dass Trump mit eurer Hilfe den Frieden bringt . 

wizard Wizard | w_freq: 32 - 8 | wiki_freq: 5028 - 758 | sentence_idx: 64135 | align_1: 19-20 | align_2: 20-25 |    We work with every member of our staff to help them become the developer / salesperson / trainer / wizard they always wanted to be . ||| Wir arbeiten mit jedem unserer Mitarbeiter zusammen , um ihnen zu helfen , der Entwickler / Verkäufer / Trainer / Wizard zu werden , der sie schon immer sein wollten . 

providence bestimmungsgemäß | w_freq: 20 - 2 | wiki_freq: 1147 - 134 | sentence_idx: 64282 | align_1: 4-3 | align_2: 5-7 |    Then camest thou by providence , O Moses , ||| Dann kamst du bestimmungsgemäß ( hierher ) , o Moses . 

okay geliebt | w_freq: 409 - 515 | wiki_freq: 3412 - 2044 | sentence_idx: 64373 | align_1: 23-20 | align_2: 24-26 |    She also posted a photo of four mantras — I am calm , I am light , I am loved , I ’m okay — two of which she alternated between during the meditation session . ||| Sie hat auch ein Foto von vier Mantras geposted - ich bin ruhig , ich bin hell , ich bin geliebt , mir geht es gut - zwei davon wechselte sie während der Meditationssitzung . 

messengers Gesandte | w_freq: 36 - 37 | wiki_freq: 4036 - 2576 | sentence_idx: 66436 | align_1: 5-8 | align_2: 6-16 |    15:10 We verily sent ( messengers ) before thee among the factions of the men of old . ||| 15:10 Wir haben doch schon vor dir ( Gesandte von uns ) an ( w. in ) die Parteien der früheren ( Generationen ) geschickt . 

Consider Überlegen | w_freq: 284 - 64 | wiki_freq: 6355 - 171 | sentence_idx: 66442 | align_1: 0-0 | align_2: 1-4 |    Consider how language evolved through human action but not through human design : this is the concept of ‘ spontaneous order . ’ ||| Überlegen Sie sich , wie Sprache sich durch menschliches Handeln , aber nicht durch menschliches Design entwickelt hat : das ist das Konzept der „ spontanen Ordnung “ . 

thankful danken | w_freq: 455 - 548 | wiki_freq: 1541 - 853 | sentence_idx: 67493 | align_1: 5-8 | align_2: 6-15 |    Spreading Gods messages and being thankful . ||| Die weiteren Organe werden dadurch entlastet ... und danken es ihnen [ nicht Ihnen ] ! 

Sabbath Sabbat | w_freq: 121 - 95 | wiki_freq: 10374 - 892 | sentence_idx: 68015 | align_1: 9-10 | align_2: 10-16 |    Would God command people to “ remember ” the Sabbath only to forget that He must preserve it for this to be possible ? ||| Würde Gott Leuten befehlen , „ sich “ an den Sabbat „ zu erinnern “ , nur um zu vergessen , daß Er ihn dafür bewahren muß , um ihn zu ermöglichen ? 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 69781 | align_1: 0-0 | align_2: 1-4 |    Remember that your kids will probably use many other computers , and these precautions wo n't keep them safe when they 're not at home . ||| Denken Sie daran , dass Ihre Kinder wahrscheinlich viele andere Computer verwenden werden , und diese Vorsichtsmaßnahmen werden sie nicht sicher halten , wenn sie nicht zu Hause sind . 

delighted freuen | w_freq: 296 - 1183 | wiki_freq: 6960 - 1321 | sentence_idx: 70430 | align_1: 2-1 | align_2: 3-6 |    We are delighted that Léa Pool has made the long journey to Switzerland , and , in the last few days , has travelled with us through her films once again . ||| Wir freuen uns deshalb sehr , dass Léa Pool den weiten Weg in die Schweiz auf sich genommen hat und in den vergangenen Tagen mit uns einmal mehr eine Reise durch ihre Filme angetreten hat . 

apps Apps | w_freq: 762 - 506 | wiki_freq: 12494 - 2421 | sentence_idx: 70937 | align_1: 5-4 | align_2: 6-9 |    While there are thousands of apps worth recognizing for their innovative use of an API , we can only highlight a few here today . ||| Während es Tausende von Apps gibt , die es wert sind , für ihre innovative Verwendung einer API zu erkennen , können wir heute nur einige davon hervorheben . 

delighted freuen | w_freq: 296 - 1183 | wiki_freq: 6960 - 1321 | sentence_idx: 71434 | align_1: 2-1 | align_2: 3-5 |    We are delighted that you are interested in IFS and in implementing one or several of our standards . ||| Wir freuen uns sehr , dass Sie sich für den IFS und die Einführung einer oder mehrerer unserer Standards interessieren . 

insults Beleidigungen | w_freq: 39 - 33 | wiki_freq: 6162 - 986 | sentence_idx: 71499 | align_1: 7-9 | align_2: 8-14 |    Everyone else battling those racist attacks and insults would have shown the same reaction . ||| Jeder andere , der mit diesen rassistischen Attacken und Beleidigungen zu kämpfen hätte , würde dieselbe Reaktion zeigen . 

deepest tiefste | w_freq: 165 - 43 | wiki_freq: 7962 - 3476 | sentence_idx: 71516 | align_1: 3-3 | align_2: 4-8 |    Previously , the deepest these organisms had been found underground was half as far . ||| Zuvor war der tiefste Punkt , an dem diese Organismen im Untergrund gefunden worden waren , halb so weit . 

legitimacy Legitimität | w_freq: 197 - 150 | wiki_freq: 11560 - 1701 | sentence_idx: 71913 | align_1: 21-23 | align_2: 22-28 |    But one thing that can be done is to deny these bad actors access to the sacred symbols of democracy and legitimacy they seek to co-opt . ||| Aber eine Sache , die getan werden kann , ist , diesen schlechten Akteuren den Zugang zu den heiligen Symbolen der Demokratie und Legitimität zu verweigern , die sie zu kooptieren suchen . 

Suppose Nehmen | w_freq: 93 - 640 | wiki_freq: 5239 - 469 | sentence_idx: 72614 | align_1: 0-0 | align_2: 1-4 |    Suppose you have found the beach for you and your dog . ||| Nehmen wir an , Sie haben den Strand für Sie und Ihren Hund gefunden . 

assumptions Annahmen | w_freq: 176 - 150 | wiki_freq: 13125 - 3997 | sentence_idx: 72700 | align_1: 4-4 | align_2: 5-8 |    Relying on these initial assumptions can be helpful in some circumstances , says Zayas , but in others it can keep us from making valuable friendships and connections . ||| Sich auf diese anfänglichen Annahmen zu verlassen , kann sein in manchen Situationen hilfreich , sagt Zayas , aber in anderen kann es uns davon abhalten , wertvolle Freundschaften und Verbindungen zu knüpfen . 

imagine stell | w_freq: 1145 - 28 | wiki_freq: 9379 - 61 | sentence_idx: 73395 | align_1: 2-2 | align_2: 3-6 |    But now imagine if I only paid you $ 0.50 for wins . ||| Aber jetzt stell dir vor , wenn ich dir nur $ 0,50 für Gewinne zahlen würde . 

deadlines Fristen | w_freq: 80 - 72 | wiki_freq: 2146 - 1244 | sentence_idx: 73801 | align_1: 18-17 | align_2: 19-22 |    The complexity of the process for obtaining the documents we provide does not prevent us from meeting the deadlines we give to our clients , because we know that this is the reason why many people use our services . ||| Die Komplexität des Prozesses zur Beschaffung der von uns bereitgestellten Dokumente hindert uns nicht daran , die Fristen zu erfüllen , die wir unseren Kunden geben , weil wir wissen , dass dies der Grund ist , warum viele Menschen unsere Dienstleistungen nutzen . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 74436 | align_1: 0-0 | align_2: 1-4 |    Remember that the images we share could become the property of the platform you use and it might be a good time to read the section about copyright again . ||| Denken Sie daran , dass die Bilder , die wir teilen das Eigentum der Plattform werden könnte , die Sie verwenden und es wäre eine gute Zeit , wieder auf den Abschnitt über das Urheberrecht zu lesen . 

Ayre Ayre | w_freq: 2 - 2 | wiki_freq: 891 - 134 | sentence_idx: 74867 | align_1: 0-0 | align_2: 1-4 |    Ayre not opting for Bitcoin mining also sends a very clear signal to that community . ||| Ayre , der sich nicht für den Bitcoin-Mining entscheidet , sendet auch ein sehr klares Signal an diese Gemeinschaft . 
