67:6 67,6 | w_freq: 1 - 1 | wiki_freq: 0 - 145 | sentence_idx: 41 | align_1: 0-0 | align_2: 1-4 |    67:6 And for those who disbelieve in their Lord there is the doom of hell , a hapless journey 's end ! ||| 67,6 - 7 : Und für diejenigen , die ihren Herrn verleugnen , wird es die Strafe der Hölle geben – ein schlimmer Ausgang ! 
Remember denken | w_freq: 921 - 4945 | wiki_freq: 9753 - 6052 | sentence_idx: 39136 | align_1: 0-0 | align_2: 1-4 |    Remember that red hair is head turning so if you prefer to not be noticed in a crowd , perhaps red hair is n’t the best option for you . ||| denken Sie Daran , dass rote Haare Kopf drehen , so dass , wenn Sie es vorziehen , um nicht bemerkt zu werden in einer Menschenmenge , vielleicht rotes Haar ist nicht die beste option für Sie . 

Sorry Tut | w_freq: 90 - 60 | wiki_freq: 4849 - 346 | sentence_idx: 39770 | align_1: 1-1 | align_2: 2-5 |    ‘ Sorry but I need you to make those document changes so I can finish it ’ . ||| " Tut mir leid , aber Sie müssen diese Dokumentänderungen vornehmen , damit ich sie abschließen kann . " 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 39863 | align_1: 0-0 | align_2: 1-4 |    Remember that these last two uninstaller programs are useful for completely removing all traces of a program . ||| Denken Sie daran , dass diese letzten zwei Deinstallationsprogramme nützlich sind , um alle Spuren eines Programms vollständig zu entfernen . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 40043 | align_1: 0-0 | align_2: 1-4 |    Remember that the Germans can not manage to put a halt to terrorist organizations like Hezbollah . ||| Denken Sie daran , dass es den Deutschen nicht mal gelingt , terroristischen Organisationen wie der Hisbollah Einhalt zu gebieten . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 40144 | align_1: 0-0 | align_2: 1-4 |    Remember that nearly all fish and shellfish contain traces of mercury , so it ’s important to protect your growing baby from exposure to unsafe levels . ||| Denken Sie daran , dass fast alle Fische und Schalentiere enthalten Spuren von Quecksilber , deshalb ist es wichtig , schützen Sie Ihre wachsende baby aus der Exposition gegenüber unsichere Ebenen . 

predict sage | w_freq: 460 - 1265 | wiki_freq: 14855 - 1097 | sentence_idx: 40923 | align_1: 3-2 | align_2: 4-7 |    “ I also predict it will be banks in the ASEAN markets , where there is this regulatory clarity , and there is a lot of progressive , forward thinking . ||| “ Ich sage auch voraus , dass es Banken in den ASEAN-Märkten sein werden , wo es diese regulatorische Klarheit gibt und es viele progressive , vorausschauende Überlegungen gibt . 

Whereas IN | w_freq: 92 - 87 | wiki_freq: 11542 - 1879 | sentence_idx: 41962 | align_1: 0-0 | align_2: 1-5 |    Whereas the Treaty establishing the European Communities , supplemented by the Single European Act , provides that the internal market shall comprise an area without internal frontiers , ||| IN DER ERWÄGUNG , dass der Vertrag zur Gründung der Europäischen Gemeinschaften , ergänzt durch die Einheitliche Europäische Akte , vorsieht , dass der Binnenmarkt einen Raum ohne Binnengrenzen umfasst , 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 42201 | align_1: 2-2 | align_2: 3-7 |    NB : Remember that the law obliges you to look after the physical and psychological well-being of your animal ! ||| NB : Denken Sie auch daran , dass sie von Gesetzes wegen dazu verpflichtet sind , für das physische und das psychische Wohl Ihres Tieres zu sorgen ! 

tattooing tätowieren | w_freq: 17 - 11 | wiki_freq: 1433 - 219 | sentence_idx: 43179 | align_1: 12-11 | align_2: 13-15 |    The name of a deceased person that was important to us for tattooing has always a very beautiful and personal meaning . ||| Namen einer verstorbenen Person , die wichtig für uns war , tätowieren zu lassen , hat immer eine sehr schöne und persönliche Bedeutung . 

incredible unglaublich | w_freq: 850 - 885 | wiki_freq: 11107 - 1084 | sentence_idx: 43889 | align_1: 4-3 | align_2: 5-8 |    See it is an incredible world where seven or eight or ten individuals control the wealth of 3.5 billion individuals . ||| Es ist doch unglaublich , dass in dieser Welt sieben , acht oder zehn Einzelpersonen den Reichtum von 3,5 Milliarden Menschen kontrollieren . 

Imagine Stell | w_freq: 291 - 51 | wiki_freq: 5922 - 171 | sentence_idx: 45147 | align_1: 1-1 | align_2: 2-5 |    " Imagine if 7 out of 10 people you knew died quickly , " Frank says . ||| “ Stell dir vor , wenn 7 von 10 Leuten , die du kennst , schnell sterben würden ” , sagt Frank . 

Thanksgiving Thanksgiving | w_freq: 134 - 87 | wiki_freq: 11046 - 429 | sentence_idx: 45606 | align_1: 3-3 | align_2: 4-9 |    When Americans celebrate Thanksgiving , they do n’t know what they are celebrating . ||| Wenn die Amerikaner Thanksgiving Day ( Erntedankfest ) feiern , dann wissen sie nicht , was sie feiern . 

narcissist narzissten | w_freq: 46 - 21 | wiki_freq: 305 - 0 | sentence_idx: 46135 | align_1: 8-7 | align_2: 9-12 |    It does not take much to persuade a narcissist that he can do anything . ||| Es braucht nicht viel , um einen narzissten davon zu überzeugen , dass er etwas tun kann . 

yuan Yuan | w_freq: 73 - 126 | wiki_freq: 6168 - 3023 | sentence_idx: 46760 | align_1: 6-6 | align_2: 7-14 |    Dr. Tang gave them the 70 yuan she had so that they could buy their tickets . ||| Dr. Tang gab ihnen die 70 Yuan ( ca. 9 Euro ) , die sie hatte , damit sie ihre Fahrkarten kaufen konnten . 

imagine stelle | w_freq: 1130 - 299 | wiki_freq: 9379 - 3298 | sentence_idx: 47191 | align_1: 16-18 | align_2: 17-23 |    In this case , the malware appears to only be interested in spreading itself but just imagine if it might have been something REALLY nasty … . ||| In diesem Fall scheint die Malware nur daran interessiert zu sein , sich selbst zu verbreiten , aber stelle dir nur vor , ob es etwas wirklich Ernstes gewesen wäre .... 

Spinoza Spinoza | w_freq: 17 - 13 | wiki_freq: 2154 - 741 | sentence_idx: 47684 | align_1: 16-12 | align_2: 17-17 |    The highest and most prestigious scientific award of the Netherlands is named the Spinoza prijs ( Spinoza prize ) . ||| Der höchste und renommiertste wissenschaftliche Preis der Niederlande wird Spinoza prijs ( Spinoza Preis ) ( Spinoza Preis ) genannt . 

Chubb Chubb | w_freq: 2 - 2 | wiki_freq: 1478 - 169 | sentence_idx: 48235 | align_1: 8-7 | align_2: 9-12 |    " I am delighted to welcome Dónal to Chubb as we look to develop our long-term consumer lines and partnerships strategy across Continental Europe . ||| " Ich freue mich , Dónal bei Chubb willkommen zu heißen , da wir unsere langfristige Strategie für Verbraucherlinien und Partnerschaften in ganz Kontinentaleuropa entwickeln wollen . 

catastrophe Umweltkatastrophe | w_freq: 241 - 16 | wiki_freq: 4893 - 174 | sentence_idx: 48673 | align_1: 17-10 | align_2: 18-16 |    And are n't hundreds of thousands presently dying as a result of the transition to an environmental catastrophe caused by the profit economy ? ||| Und kommen nicht momentan Hunderttausende durch den Übergang zu einer Umweltkatastrophe ums Leben , die ihre Ursache in der Profitwirtschaft hat ? 

GER GER | w_freq: 3 - 3 | wiki_freq: 1545 - 1456 | sentence_idx: 50380 | align_1: 8-7 | align_2: 9-12 |    If You 're Going to San Francisco [ GER ] ||| If You're Going to San Francisco [ GER ] ( Deutsche Übersetzung ) 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 51574 | align_1: 0-0 | align_2: 1-4 |    Remember that what looks ideal in picture and movie does not always have the same results in real life . ||| Denken Sie daran , dass das , was in Bild und Film ideal aussieht , im wirklichen Leben nicht immer die gleichen Ergebnisse liefert . 

Vitae Vitae | w_freq: 18 - 17 | wiki_freq: 832 - 332 | sentence_idx: 52373 | align_1: 7-7 | align_2: 8-12 |    Just repeating the official line of Humanae Vitae was no help . ||| Nur die offizielle Linie von „ Humanae Vitae “ zu wiederholen , war keine Hilfe . 

subpopulation Unterpopulation | w_freq: 2 - 1 | wiki_freq: 522 - 1 | sentence_idx: 52995 | align_1: 9-10 | align_2: 10-15 |    However , consider what happens if we form a subpopulation by choosing 10 individuals from a much larger population . ||| Überlegen wir aber was passiert , wenn wir eine " Unterpopulation " formieren würden , indem wir 10 Individuen aus einer wesentlich größeren Population herausnehmen . 

OnLogic OnLogic | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 53555 | align_1: 5-5 | align_2: 6-10 |    “ We enjoy working with OnLogic for a variety of reasons : First , their computers are energy-efficient , quiet , easy to mount , and extremely reliable . ||| „ Wir arbeiten gerne mit OnLogic zusammen , und zwar aus verschiedenen Gründen : Erstens sind Ihre Computer energieeffizient , leise , leicht zu montieren und unglaublich zuverlässig . 

wonder Wunder | w_freq: 1057 - 998 | wiki_freq: 10438 - 7763 | sentence_idx: 53813 | align_1: 3-1 | align_2: 4-5 |    It ’s no wonder this is where the characters from the 2001 version of " Ocean ’s 11 " met to celebrate their big heist . ||| Kein Wunder , dass sich hier die Charaktere der 2001er Version von " Ocean's 11 " trafen , um ihren großen Raub zu feiern . 

wonder Wunder | w_freq: 1057 - 998 | wiki_freq: 10438 - 7763 | sentence_idx: 53814 | align_1: 3-1 | align_2: 4-5 |    It 's no wonder this is where the characters from the 2001 version of " Ocean 's 11 " met to celebrate their big heist . ||| Kein Wunder , dass sich hier die Charaktere der 2001er Version von " Ocean's 11 " trafen , um ihren großen Raub zu feiern . 

narratives Narrative | w_freq: 35 - 20 | wiki_freq: 12453 - 768 | sentence_idx: 53963 | align_1: 6-4 | align_2: 7-9 |    “ They pitched the US intelligence narratives which were absolute fiction . ||| " Sie priesen die Narrative des US-Geheimdienstes an , die absolute Fiktion waren . 

cavities Löcher | w_freq: 5 - 118 | wiki_freq: 4841 - 4643 | sentence_idx: 54103 | align_1: 13-13 | align_2: 14-19 |    Medical costs were mostly driven by the ten ( yes , ten ) cavities that my daughter had filled this past year . ||| Die medizinischen Kosten wurden hauptsächlich durch die zehn ( ja , zehn ) Löcher in den Zähnen verursacht , die meine Tochter im vergangenen Jahr gefüllt bekommen hat . 

generosity Großzügigkeit | w_freq: 91 - 80 | wiki_freq: 5531 - 744 | sentence_idx: 54132 | align_1: 3-3 | align_2: 4-7 |    Nowhere is the generosity and mercy of God more manifest than in repentance . ||| Nirgends werden die Großzügigkeit , das Wohlwollen und die Barmherzigkeit Gottes deutlicher offenbar als in der Umkehr . 

Yeshua Jeschua | w_freq: 25 - 11 | wiki_freq: 361 - 58 | sentence_idx: 54340 | align_1: 0-0 | align_2: 1-4 |    Yeshua taught us to be " pro-active " in both directions . ||| Jeschua ( Jesus ) lehrte uns , in beide Richtungen “ pro-aktiv ” zu sein . 

27:2 27:2 | w_freq: 1 - 1 | wiki_freq: 8 - 5 | sentence_idx: 54471 | align_1: 0-0 | align_2: 1-4 |    27:2 A guide and good news to the believers . ||| 27:2 ( herabgesandt ) als Rechtleitung und Frohbotschaft für die Gläubigen , 

Debelic Debelic | w_freq: 1 - 1 | wiki_freq: 2 - 0 | sentence_idx: 55560 | align_1: 20-17 | align_2: 21-21 |    For this purpose , we also offer the possibility of an internet conference with our therapist or our doctor Danijela Debelic to develop solutions or use these dates as a quick intervention . ||| Hierzu bieten wir auch die Möglichkeit über eine Internetkonferenz mit unseren Therapeuten oder unserer Ärztin Dr. Danijela Debelic zu sprechen , um gemeinsam Lösungen zu erarbeiten oder diese Termine als Kurzintervention zu nutzen . 

24When 24Und | w_freq: 1 - 3 | wiki_freq: 0 - 0 | sentence_idx: 55569 | align_1: 0-0 | align_2: 1-5 |    24When we went back to your servant my father , we told him the words of my lord . ||| 24Und es geschah , dass wir hinaufstiegen zu deinem Diener , meinem Vater , und wir ihm die Worte meines Herrn berichteten . 

imagine stell | w_freq: 1130 - 25 | wiki_freq: 9379 - 61 | sentence_idx: 55912 | align_1: 3-3 | align_2: 4-8 |    For example , imagine you had just met someone , and you speak with them three times on brief everyday conversations . ||| Zum Beispiel , stell dir vor , daß du gerade jemanden kennengelernt hast , und du sprichst dreimal mit ihm über kurze , alltägliche Dinge . 

falsehood Lüge | w_freq: 157 - 750 | wiki_freq: 1199 - 2579 | sentence_idx: 58575 | align_1: 5-3 | align_2: 6-11 |    A lie is a knowing falsehood . ||| Und was eine Lüge ist (= > wieder besseren Wissens ) . 

Remember Erinnerst | w_freq: 921 - 49 | wiki_freq: 9753 - 20 | sentence_idx: 58909 | align_1: 0-0 | align_2: 1-5 |    Remember when Jed announced he was running for another term , when he and Abbey had explicitly agreed that he would step down after just one ? ||| Erinnerst du dich daran , als Jed angekündigt hatte , dass er für eine weitere Amtszeit kandidieren würde , als er und Abbey ausdrücklich zugestimmt hatten , dass er nach nur einem zurücktreten würde ? 

Cobain Cobain | w_freq: 4 - 3 | wiki_freq: 3268 - 421 | sentence_idx: 60005 | align_1: 7-7 | align_2: 8-12 |    The painting that I did of Kurt Cobain I painted just after he died . ||| Das Gemälde , dass ich von Kurt Cobain gemacht habe , habe ich kurz nach seinem Tod gemalt . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 61653 | align_1: 0-0 | align_2: 1-4 |    Remember how you are going to implement the no contact rule for a month ( 30 days ? ) ||| Denken Sie daran , wie Sie gehen , um die keinen Kontakt Regel für einen Monat zu implementieren ( 30 Tage ? ) 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 61775 | align_1: 0-0 | align_2: 1-4 |    Remember that strong emotions are at work here so you have to get through the emotion and reveal the true nature of the conflict . ||| Denken Sie daran , dass starke Emotionen hier arbeiten , also müssen Sie zu den Emotionen kommen und die wahre Natur des Konflikts aufdecken . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 62271 | align_1: 0-0 | align_2: 1-4 |    Remember that the problem of short-term memory loss is not very rare and can be treated . ||| Denken Sie daran , dass das Problem des Kurzzeitgedächtnisverlusts nicht sehr selten ist und behandelt werden kann . 

Israelis Israelis | w_freq: 447 - 459 | wiki_freq: 6972 - 1597 | sentence_idx: 63032 | align_1: 9-8 | align_2: 10-13 |    More than three-quarters , or 77.7 percent , of Israelis “ feel unable to truly influence government policy , ” and 54.4 percent say Israeli lawmakers do not work hard enough . ||| Mehr als drei Viertel oder 77,7 Prozent der Israelis haben das Gefühl , „ nicht wirklich Einfluss auf die Regierungspolitik nehmen zu können “ und 54,4 Prozent sagen , dass israelische Politiker nicht hart genug arbeiten . 

Wherever Überall | w_freq: 108 - 134 | wiki_freq: 1855 - 1183 | sentence_idx: 63157 | align_1: 0-0 | align_2: 1-4 |    Wherever people need protection from the elements , top quality and iconic style , you ’ll find Canada Goose . ||| Überall dort , wo Menschen Schutz gegen die Elemente benötigen , Top-Qualität und ikonischen Stil , werden Sie Canada Goose finden . 

Banker Banker | w_freq: 21 - 111 | wiki_freq: 2087 - 830 | sentence_idx: 64013 | align_1: 1-0 | align_2: 2-4 |    “ Banker Admits He Was Ordered to Sacrifice Children at Parties for the Elite ” ||| Banker gibt zu , dass ihm befohlen wurde , Kinder bei Parties für die Elite zu opfern » 

inquired erkundigte | w_freq: 21 - 6 | wiki_freq: 2081 - 401 | sentence_idx: 65522 | align_1: 1-1 | align_2: 2-5 |    I inquired whether I was being spoken about , which my sister also confirmed . ||| Ich erkundigte mich nun , ob über mich gesprochen wurde , was meine Schwester ebenfalls bestätigt hat . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 66036 | align_1: 0-0 | align_2: 1-4 |    Remember that not all nanny cams will have a light , but some do , so this is a good way to expand your search . ||| Denken sie daran , dass nicht alle nanny-cams ein licht haben , aber einige tun , so ist dies ein guter weg , um ihre suche zu erweitern . 
