Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines . 
freedoms libertés | w_freq: 265 - 425 | wiki_freq: 6775 - 10550 | sentence_idx: 57299 | align_1: 25-28 | align_2: 26-33 |    The choice , in other words , would not be between property and piracy ; the choice would be between different property systems and the freedoms each allowed . ||| Le choix , en d' autres termes , ne serait pas entre la propriété et le piratage ; le choix serait entre différent systèmes de propriété et les libertés qu’ ils permettraient à chacun . 

wrongdoing imposteur | w_freq: 13 - 33 | wiki_freq: 6206 - 842 | sentence_idx: 57509 | align_1: 3-4 | align_2: 4-9 |    Al denied any wrongdoing . ||| Pas mal pour un imposteur ( malgré lui ) . 

ceasefire cessez-le-feu | w_freq: 124 - 165 | wiki_freq: 9860 - 3372 | sentence_idx: 58138 | align_1: 25-26 | align_2: 26-30 |    We call on all the parties , during the upcoming meeting of the Trilateral Contact Group in Minsk on December 20 , to renew the ceasefire for Christmas . ||| Nous appelons l’ ensemble des parties , lors de la prochaine réunion du groupe de contact trilatéral à Minsk le 20 décembre , à reconduire le cessez-le-feu à l’ occasion de Noël . 

ecologists messieurs | w_freq: 21 - 86 | wiki_freq: 1169 - 4478 | sentence_idx: 58965 | align_1: 3-3 | align_2: 4-7 |    To which these ecologists respond , as the Socialists have done for 150 years : without us , it would be worse ! ||| À quoi ces messieurs - dames vous rétorquent , comme le font les socialistes depuis 150 ans : sans nous , ce serait pire ! 

homeostasis homéostasie | w_freq: 10 - 11 | wiki_freq: 2436 - 458 | sentence_idx: 60189 | align_1: 18-21 | align_2: 19-26 |    The second question is more fundamental , but just as important : why is a mediator of glucose homeostasis influenced by an infectious component ? ||| La seconde est plus fondamentale , mais tout aussi importante : quelle est la raison pour laquelle un médiateur de l’ homéostasie glucidique est sous l’ influence d’ un composant infectieux ? 

Epstein Epstein | w_freq: 64 - 63 | wiki_freq: 8498 - 2042 | sentence_idx: 61510 | align_1: 5-4 | align_2: 6-8 |    6 : Why did Jeffrey Epstein tell guards that someone was trying to kill him ? ||| # 6 Pourquoi Jeffrey Epstein a -t -il dit aux gardes que quelqu’ un essayait de le tuer ? 

An-148 An-148 | w_freq: 1 - 1 | wiki_freq: 75 - 12 | sentence_idx: 63147 | align_1: 5-6 | align_2: 6-10 |    It is worth noting that An-148 is not a modification of An-74 , but an entirely new passenger aircraft . ||| Il convient de noter que le An-148 - ce n' est pas une modification de l' An-74 , et un avion de passagers complètement nouveau . 

pistou pistou | w_freq: 1 - 1 | wiki_freq: 15 - 68 | sentence_idx: 63588 | align_1: 5-5 | align_2: 6-9 |    Today , the soupe au pistou encountered in Nice or more generally in Provence has changed somewhat . ||| Aujourd’hui , la soupe au pistou que l’ on rencontre à Nice ou plus généralement en Provence a quelque peu évolué . 

Maternity maternité | w_freq: 4 - 149 | wiki_freq: 2339 - 3645 | sentence_idx: 65340 | align_1: 25-26 | align_2: 26-31 |    A little more than two months have passed since the entry into force in Cuba of Decree-Laws 339 and 340 , on Female Workers ’ Maternity and the Modification of Special Social Security Regimes with regard to maternity protection , respectively . ||| UN peu plus de deux mois se sont écoulés depuis l’ entrée en vigueur à Cuba des Décrets de Loi 339 et 340 : Sur la maternité de la travailleuse , et Modification des régimes spéciaux de la Sécurité sociale concernant la protection maternelle , respectivement . 

Sabbath sabbat | w_freq: 199 - 118 | wiki_freq: 10374 - 807 | sentence_idx: 65867 | align_1: 5-5 | align_2: 6-11 |    Do you call it the Sabbath or the Lord 's Day ? ||| Allait -on le nommer «   sabbat   » , «   dimanche   » ou «   jour du Seigneur   »   ? 

denial déni | w_freq: 161 - 103 | wiki_freq: 11744 - 1552 | sentence_idx: 66382 | align_1: 4-3 | align_2: 5-7 |    We still see Holocaust denial , despite the facts . ||| Nous voyons le déni de l’ Holocauste , malgré les faits . 

govern gouverner | w_freq: 237 - 160 | wiki_freq: 11295 - 4195 | sentence_idx: 67540 | align_1: 12-15 | align_2: 13-19 |    What Parliament needs is a sincere fundamental commitment to rethink how to govern effectively and pragmatically . ||| Le Parlement a besoin d’ un engagement fondamental sincère , pour repenser la façon de gouverner , de manière efficace et pragmatique . 

glory grandeur | w_freq: 451 - 231 | wiki_freq: 14479 - 10284 | sentence_idx: 67850 | align_1: 3-2 | align_2: 4-6 |    For your own glory or for God ’s ? ||| Pour la grandeur de Dieu , ou pour Dieu lui-même ? 

Risk Risk | w_freq: 119 - 16 | wiki_freq: 12467 - 525 | sentence_idx: 68039 | align_1: 9-9 | align_2: 10-23 |    “ Outsourcing in China : Five Basics for Reducing Risk , ” Business and Law , February 2005 . ||| “ Outsourcing in China : Five Basics for Reducing Risk ” ( Sous-traiter en Chine : cinq clés pour réduire les risques ) , Business and Law , February 2005 . 

Abkhazia Abkhasie | w_freq: 14 - 1 | wiki_freq: 6331 - 5 | sentence_idx: 68133 | align_1: 18-18 | align_2: 19-22 |    I hope that these centers of education and culture of the Armenian people on the ancient land of Abkhazia will never go out . ||| J' espère que ces foyers d' éducation et de culture du peuple arménien , sur cette antique terre Abkhasie , ne s' éteindront jamais . 

E-165 E-165 | w_freq: 8 - 6 | wiki_freq: 2 - 0 | sentence_idx: 68358 | align_1: 0-0 | align_2: 1-4 |    E-165 Now , do n't let this Devil spray you with his education . ||| E-165 ( 112 ) Maintenant , ne laissez pas ce démon vous vaporiser avec son instruction . 

fished pêchèrent | w_freq: 13 - 1 | wiki_freq: 2871 - 2 | sentence_idx: 68788 | align_1: 18-16 | align_2: 19-21 |    [ 32 ] Two commentator positions emerged on the matter of what happened to the Jews who neither fished nor prevented the others from fishing . ||| ( 32 ) Deux positions de commentateurs émergèrent concernant ce qui arriva aux juifs qui ne pêchèrent pas et n’ empêchèrent pas les autres de pêcher . 

outings sorties | w_freq: 14 - 85 | wiki_freq: 2802 - 12568 | sentence_idx: 68816 | align_1: 14-13 | align_2: 15-18 |    However , this year , I have a desire for change and finding atypical outings like Paris is one of my objectives . ||| Pourtant cette année , une envie de changement m’ habite et trouver des sorties atypiques à l’ image de Paris est l’ un de mes objectifs . 

Sigal Sigal | w_freq: 2 - 2 | wiki_freq: 294 - 72 | sentence_idx: 71258 | align_1: 15-23 | align_2: 16-27 |    He even put , instead of his head on camera , a video of Johnny Sigal found on YouTube ! ||| Il a même été jusqu’ à me mettre , à la place de sa tête à la caméra , une vidéo de Johnny Sigal que l’ on trouve sur YouTube ! 

foretold prédit | w_freq: 31 - 252 | wiki_freq: 1341 - 3524 | sentence_idx: 71333 | align_1: 2-3 | align_2: 3-8 |    The Bible foretold over 2,000 years ago , that certain things would have to happen prior to the return of Christ : ||| La Bible a prédit , il y a plus de 2.000 ans , que certaines choses devaient arriver avant le retour du Christ : 

Clearly Manifestement | w_freq: 271 - 27 | wiki_freq: 2595 - 137 | sentence_idx: 72151 | align_1: 0-0 | align_2: 1-5 |    Clearly DfID 's promotion of privatisation across Asia and Africa jeopardises the right to free , quality public education . ||| Manifestement , le fait que DfID favorise la privatisation à travers l' Asie et l' Afrique met en péril le droit à une éducation publique gratuite de qualité . 

defamation médisance | w_freq: 15 - 1 | wiki_freq: 7046 - 116 | sentence_idx: 72732 | align_1: 16-29 | align_2: 17-33 |    One of them was not protecting himself from his urine , and the other was spreading defamation ” . ||| Quant à l' un d' entre eux il ne se protégeait pas de son urine et quant à l' autre il allait voir les gens en faisant de la médisance ( النميمة ) " . 

Which Qu' | w_freq: 753 - 1013 | wiki_freq: 8623 - 4605 | sentence_idx: 73611 | align_1: 0-0 | align_2: 1-4 |    Which power2max is compatible with my current bike ? ||| Qu' est -ce que power2max est compatible avec le vélo actuel ? 

07:44 79:44 | w_freq: 1 - 1 | wiki_freq: 17 - 0 | sentence_idx: 74734 | align_1: 0-0 | align_2: 1-7 |    07:44 of thy lord . ||| 79:44 Son terme n’ est connu que de ton Seigneur , 

certainties certitudes | w_freq: 13 - 25 | wiki_freq: 285 - 710 | sentence_idx: 74900 | align_1: 25-25 | align_2: 26-30 |    But looking at the recent tax avoidance scandals , it seems that for some wealthy individuals and multinational corporations , only one of these life certainties applies . ||| Mais en regardant les récents scandales d’ évasion fiscale , il semble que pour certaines personnes riches et certaines multinationales , une seule de ces certitudes de la vie s’ applique . 

mitigate atténuer | w_freq: 101 - 173 | wiki_freq: 7756 - 2344 | sentence_idx: 76238 | align_1: 14-14 | align_2: 15-20 |    Now , however , scientists claim that they have found a way to hopefully mitigate this tremendous risk . ||| Maintenant , cependant , les scientifiques affirment qu’ ils ont trouvé un moyen d’ atténuer , espérons - le , cet énorme risque . 

couch canapé | w_freq: 43 - 91 | wiki_freq: 3704 - 921 | sentence_idx: 76363 | align_1: 16-15 | align_2: 17-20 |    Now , Facebook is showing us how people might recreate an intimate scene on someone ’s couch using nothing more than photographs . ||| Maintenant , Facebook nous montre comment les gens pourraient recréer une scène intime sur le canapé de quelqu’ un en utilisant rien de plus que des photographies . 

Regardless Quoi | w_freq: 234 - 512 | wiki_freq: 8260 - 4268 | sentence_idx: 77813 | align_1: 0-0 | align_2: 1-5 |    Regardless , all of a casino ’s promotional offers should be accessible from a central promotions page . ||| Quoi qu’ il en soit , toutes les offres promotionnelles d’ un casino devraient être accessibles depuis une page centrale des promotions . 

cross-contamination contamination | w_freq: 4 - 116 | wiki_freq: 290 - 4705 | sentence_idx: 78018 | align_1: 4-6 | align_2: 5-11 |    Until maximum levels of cross-contamination are established in accordance with paragraphs 2 and 3 , Member States may apply national maximum levels of cross-contamination . ||| Tant que des niveaux maximaux de contamination croisée n’ ont pas été fixés conformément aux paragraphes 2 et 3 , les États membres peuvent appliquer les niveaux maximaux nationaux de contamination croisée . 

cross-contamination croisée | w_freq: 4 - 57 | wiki_freq: 290 - 7817 | sentence_idx: 78018 | align_1: 4-7 | align_2: 5-11 |    Until maximum levels of cross-contamination are established in accordance with paragraphs 2 and 3 , Member States may apply national maximum levels of cross-contamination . ||| Tant que des niveaux maximaux de contamination croisée n’ ont pas été fixés conformément aux paragraphes 2 et 3 , les États membres peuvent appliquer les niveaux maximaux nationaux de contamination croisée . 

Maybe Peut | w_freq: 952 - 2054 | wiki_freq: 6736 - 3705 | sentence_idx: 78450 | align_1: 14-21 | align_2: 15-25 |    One of the newly appointed officers later remarked to Human Rights Watch , “ Maybe if we had killed more people , I would have become a general . ”[204 ] ||| L’ un des officiers qui venaient d’ être nommés a par la suite fait remarquer à Human Rights Watch : « Peut - être que si nous avions tué plus de gens , je serais devenu général » .[204 ] 

traumatic traumatisante | w_freq: 107 - 21 | wiki_freq: 8673 - 279 | sentence_idx: 78709 | align_1: 18-19 | align_2: 19-24 |    I have no doubt that for these women this time has been , and continues to be extremely traumatic . ||| Je n' ai aucun doute que pour ces femmes cette fois a été , et continue d' être extrêmement traumatisante , elle a dit . 

recap livret | w_freq: 14 - 25 | wiki_freq: 1615 - 9012 | sentence_idx: 79570 | align_1: 10-13 | align_2: 11-18 |    For those who missed it , here 's the fast-forwarded recap . ||| Pour celles et ceux qui ne l’ ont pas reçu , voici le livret d’ accueil à télécharger . 

truthful véridiques | w_freq: 72 - 51 | wiki_freq: 2359 - 204 | sentence_idx: 81786 | align_1: 8-6 | align_2: 9-16 |    Fear Allâh and be with those who are truthful . ” ||| de Allâh et soyez avec les véridiques » , [ sourat At - Tawbah ‘ âyah 119]. 

vampires vampires | w_freq: 72 - 92 | wiki_freq: 6128 - 4134 | sentence_idx: 81789 | align_1: 10-13 | align_2: 11-18 |    Bill Compton has stated that , many centuries ago , vampires created many of the vampire myths themselves in order to protect themselves . ||| Bill compton a déclaré que , il y a plusieurs siècles , les vampires ont eux - mêmes créé de nombreux mythes sur les vampires afin de se protéger . 

Usually Habituellement | w_freq: 373 - 281 | wiki_freq: 14824 - 1325 | sentence_idx: 81918 | align_1: 0-0 | align_2: 1-4 |    Usually runs several thousand people when we have healing services . ||| Habituellement , cela s' élève à plusieurs milliers de personnes lorsque nous avons des services de guérison . 

profane profanerez | w_freq: 15 - 1 | wiki_freq: 2013 - 0 | sentence_idx: 82831 | align_1: 3-2 | align_2: 4-7 |    Neither shall ye profane My holy name ; but I will be hallowed among the children of Israel . ||| Vous ne profanerez [ chalal ] point mon saint nom , afin que je sois sanctifié au milieu des enfants d’ Israël . 

perish périra | w_freq: 73 - 16 | wiki_freq: 1987 - 146 | sentence_idx: 84737 | align_1: 2-2 | align_2: 3-6 |    Europe will perish if it does not fight for its languages , local traditions and social autonomy .... ||| L' Europe périra , assurément , si elle ne se bat pas pour ses langues , ses traditions locales et ses autonomies sociales 
