snakes 葡萄 | w_freq: 97 - 67 | wiki_freq: 14790 - 3794 | sentence_idx: 47 | align_1: 11-10 | align_2: 12-18 |    of which healed the Israelites who had been bitten by venomous snakes ; ||| ( 因为 以色列人 从 那里 砍 来 的 那 挂 葡萄 ， 所以 那 地方 叫做 以实 各谷 。 
despair 绝望 | w_freq: 172 - 552 | wiki_freq: 7495 - 2034 | sentence_idx: 29471 | align_1: 9-5 | align_2: 10-10 |    Then we will know that those who walk through despair are the reason why we insist on hope . ||| 那么 我们 会 知道 走过 绝望 的 那些 人 ， 是 我们 坚持 希望 的 理由 。 

liar 虚妄 | w_freq: 249 - 296 | wiki_freq: 2296 - 81 | sentence_idx: 29652 | align_1: 6-6 | align_2: 7-11 |    He sees every fake and every liar . ||| 可见凡 所有 相 ， 皆 是 虚妄 ， 故 不可 执著 。 

Israelites 以色列人 | w_freq: 374 - 796 | wiki_freq: 6428 - 1452 | sentence_idx: 30046 | align_1: 1-2 | align_2: 2-9 |    The Israelites enter the promised land . ||| 旧约 的 以色列人 ， 承受 应许 之 地 ， 进入 迦南 地 。 

constructors 建设者 | w_freq: 10 - 71 | wiki_freq: 2244 - 241 | sentence_idx: 30154 | align_1: 7-6 | align_2: 8-13 |    The rest is up to designers and constructors ” , Werner concludes . ||| 其余 的 就 交给 设计师 和 建设者 来 落实 吧   ， ” Werner 总结 道  。 

constructors 建设者 | w_freq: 10 - 71 | wiki_freq: 2244 - 241 | sentence_idx: 30155 | align_1: 7-6 | align_2: 8-11 |    The rest is up to designers and constructors ” , Werner concludes . ||| 其余 的 就 交给 设计师 和 建设者 来 落实 吧 ， ” Werner 总结 道 。 

playstation 电玩 | w_freq: 1 - 5 | wiki_freq: 39 - 1414 | sentence_idx: 31152 | align_1: 2-6 | align_2: 3-10 |    TAGS : playstation , The Last of Us ||| Tags ： PlayStation , 游戏 , 电玩 , 最后 幸存者 , The Last of Us 

playstation PlayStation | w_freq: 1 - 99 | wiki_freq: 39 - 7380 | sentence_idx: 31152 | align_1: 2-2 | align_2: 3-10 |    TAGS : playstation , The Last of Us ||| Tags ： PlayStation , 游戏 , 电玩 , 最后 幸存者 , The Last of Us 

uttering 欺骗 | w_freq: 10 - 717 | wiki_freq: 1188 - 2755 | sentence_idx: 31155 | align_1: 7-6 | align_2: 8-15 |    He realised that this was due to uttering falsehood to the mendicant . ||| 然而 他 明白 了 ， 在 欺骗 旁人 的 时候 ， 他 自己 也 被 欺骗 。 

mendicant 旁人 | w_freq: 1 - 7 | wiki_freq: 877 - 404 | sentence_idx: 31155 | align_1: 11-7 | align_2: 12-16 |    He realised that this was due to uttering falsehood to the mendicant . ||| 然而 他 明白 了 ， 在 欺骗 旁人 的 时候 ， 他 自己 也 被 欺骗 。 

Him 祂 | w_freq: 1551 - 1741 | wiki_freq: 8112 - 2415 | sentence_idx: 31346 | align_1: 3-3 | align_2: 4-8 |    ALL who receive Him are given the ability to be God ’s children ( 1:12 ) . ||| 但是 凡 接纳 祂 这 光 的 ， 就 作 上帝 的 儿女 （ 12 节 ） 。 

Bowman 莉莲·鲍曼 | w_freq: 14 - 2 | wiki_freq: 11601 - 0 | sentence_idx: 32317 | align_1: 5-7 | align_2: 6-12 |    Where beautiful but bold Lillian Bowman quickly learned that her independent American ways were n't entirely " the thing " . ||| 在 这里 ， 美丽 且 大胆 的 莉莲·鲍曼 （ Lillian BoWMEn ） 很快 搞 明白 了 ， 她 独立 的 美国 方式 并 不是 “ 所有 ” 。 

25hours 维斯 | w_freq: 1 - 1 | wiki_freq: 3 - 133 | sentence_idx: 32613 | align_1: 0-1 | align_2: 1-8 |    25hours hotel by levi 's ||| 里 维斯 25 小时 酒店 ( 25 Hours Hotel By Levi'S ) 

Sodom 玛 | w_freq: 10 - 8 | wiki_freq: 1742 - 278 | sentence_idx: 32648 | align_1: 8-7 | align_2: 9-12 |    On judgment day it will be easier for Sodom than for you . ” ||| 当 审判 的 日子 ， 所 多 玛 所 受 的 ， 比 你 还 容易 受 呢 ！ 」 

fifties 50多 | w_freq: 31 - 173 | wiki_freq: 3372 - 1315 | sentence_idx: 33002 | align_1: 2-3 | align_2: 3-8 |    In her fifties a woman will finally step out of “ sacrificial ” mode for the first time and begin living for herself . ||| ) 在 她 50多 岁 的 时候 ， 一个 女人 会 第一 次 走出 “ 牺牲 ” 的 模式 ， 开始 为 自己 生活 。 

five—while 五点半 | w_freq: 1 - 2 | wiki_freq: 0 - 30 | sentence_idx: 33127 | align_1: 13-15 | align_2: 14-20 |    " Why—as I told you—on the day of the crime , towards half-past five—while Mademoiselle and her father were taking a little walk before dinner , here in this room : they had dined in the laboratory . ||| “ 为什么 —— 正如 我 告诉 你 的 —— 在 犯罪 那天 ， 快 到 五点半 了 -- 此时 ， 小姐 和 她 父亲 正在 饭前 散步 ， 在 这 间 屋子 里 ： 他们 在 实验室 吃饭 。 

red-eye 红眼 | w_freq: 2 - 6 | wiki_freq: 184 - 198 | sentence_idx: 33789 | align_1: 13-8 | align_2: 14-13 |    “ I have to leave in a few minutes , to catch the red-eye . ” ||| ” 我 要 离开 几 分钟 , 赶上 红眼 ”    。 

22:12 22:12 | w_freq: 2 - 2 | wiki_freq: 41 - 3 | sentence_idx: 34370 | align_1: 17-15 | align_2: 18-19 |    My reward is with me and I will give to everyone according to what he has done”(Revelation 22:12 ) . ||| 赏罚 在 我 ， 要 照 各人 所 行 的 报应 他 ” ( 启 22:12 ， 特予 强调 ) 。 

WG.16/4/1 A/HRC/RES/WG.16/4/1 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 34829 | align_1: 6-0 | align_2: 7-4 |    A / HRC / RES / WG.16/4/1 : Provisional Agenda for the Fourth Session ||| A/HRC/RES/WG.16/4/1 （ 英文 ） ： 第四 届 会议 临时 议程 

HAWKINS 柯曼霍金斯 | w_freq: 1 - 1 | wiki_freq: 3 - 0 | sentence_idx: 34840 | align_1: 1-0 | align_2: 2-11 |    COLEMAN HAWKINS : The Hawk Flies High ||| 柯曼霍金斯 : 老鹰 高飞 ( 180 克 LP ) Coleman Hawkins : The Hawk Flies High 

groundbreaking 虔诚 | w_freq: 44 - 153 | wiki_freq: 9866 - 2010 | sentence_idx: 34956 | align_1: 7-6 | align_2: 8-11 |    In fact , they were there at groundbreaking and gave their full blessing . ||| 可 她们 却 以 全身心 的 虔诚 欣然 受 之 ， 并 引以为美 。 

Enough Enough | w_freq: 121 - 30 | wiki_freq: 7535 - 66 | sentence_idx: 35052 | align_1: 5-5 | align_2: 6-16 |    “ Too Much Is Never Enough ” – Florence and the Machine ||| 《 Too Much Is Never Enough - ( 游戏 《 最终 幻想 15 》 插曲 ) 》 歌词 - 演唱 ： Florence And The Machine 

Luckily 幸运 | w_freq: 191 - 1667 | wiki_freq: 2035 - 2934 | sentence_idx: 36300 | align_1: 0-1 | align_2: 1-7 |    Luckily Crew 212 contained a wide variety of brains to help out . ||| ” 幸运 的 是 ， 212 号 机组 人员 有 各种各样 的 大脑 来 帮忙 。 

Israelites 以色列人 | w_freq: 374 - 796 | wiki_freq: 6428 - 1452 | sentence_idx: 36592 | align_1: 12-6 | align_2: 13-10 |    God had appointed judgement for the idolatry of Canaan , and the Israelites were his appointed instruments for carrying out that judgement . ||| 神以 绝对 的 主权 拣选 了 以色列人 ， 称 他们 为 自己 的 子民 ， 幷 与 他们 立约 。 

Product 消费品 | w_freq: 206 - 102 | wiki_freq: 10741 - 854 | sentence_idx: 36608 | align_1: 6-3 | align_2: 7-8 |    In 2010 , the U.S. Consumer Product Safety Commission made these standards mandatory and more stringent . ||| 2010年 ， 美国 消费品 安全 委员会 ( ConsumerProduct Safety Commission ) 将 这些 标准 定为 强制性 标准 ， 并 更加 严格 实施 。 

Finne Finne | w_freq: 2 - 2 | wiki_freq: 166 - 0 | sentence_idx: 37597 | align_1: 19-20 | align_2: 20-25 |    In Sweden I am not charged , I have already been previously cleared by the Senior Stockholm Prosecutor Eva Finne . ||| 在 瑞典 ， 我 没有 被 正式 起诉 ， 我 之前 已经 被 ［ 斯德哥尔摩 高级 检察官 夏娃·芬尼 （ Eva Finne ） ］ 消除 嫌疑 。 

angels 天使 | w_freq: 417 - 833 | wiki_freq: 12438 - 8495 | sentence_idx: 38282 | align_1: 5-1 | align_2: 6-8 |    So what peace were the angels proclaiming ? ||| ” 天使 的 这 番 话 里 ， 包含 了 怎样 的 信息 呢 ？ 

overthrown 跌倒 | w_freq: 32 - 110 | wiki_freq: 6787 - 793 | sentence_idx: 38495 | align_1: 8-8 | align_2: 9-12 |    when I punish them , they shall be overthrown . ||| 我 惩罚 他们 的 时候 、 他们 必 跌倒 （ 8:12 ） ； 

mercy 赐福 | w_freq: 568 - 105 | wiki_freq: 9717 - 193 | sentence_idx: 38574 | align_1: 6-4 | align_2: 7-12 |    The prophet is defined as a mercy unto mankind . ||| 先知 （ 愿 主 赐福 之 ， 并 使 其 平安 ） 对 民众 是 宽厚 的 

Silence 寂静 | w_freq: 32 - 56 | wiki_freq: 9873 - 533 | sentence_idx: 38620 | align_1: 4-3 | align_2: 5-33 |    One Square Inch of Silence : One Man ’s Search for Natural Silence in a Noisy World . ||| 一 平方英寸 的 寂静 ： 走向 寂静 的 万里 路 ， 追寻 自然 消失 前 的 最后 乐音 （ 附赠 珍贵 录音 和 精采 照片 CD ） ONE SQUARE IN CH OF SILENCE : One Man ’ s Search for Natural Silence in a Noisy World 

Benin 贝宁 | w_freq: 23 - 22 | wiki_freq: 12116 - 1090 | sentence_idx: 38743 | align_1: 6-5 | align_2: 7-10 |    France is beginning with objects from Benin because , to date , it is the only country from which France has received a formal request . ||| 法国 首先 从 那些 来自 贝宁 的 文物 着手 ， 因为 到 目前 为止 贝宁 是 法国 收到 正式 请求 的 唯一 国家 。 

kill,[c kill | w_freq: 1 - 20 | wiki_freq: 0 - 104 | sentence_idx: 39091 | align_1: 3-3 | align_2: 4-14 |    spps , kill kill,[c ] taskkill[d ] kill[e ] Stops a running process ||| spps , kill kill （ 英语 ： kill ( command ) ） , [c ] taskkill[d ] kill[e ] 停止 正在 运行 的 进程 

mum 吉凶 | w_freq: 108 - 3 | wiki_freq: 1926 - 242 | sentence_idx: 39510 | align_1: 3-5 | align_2: 4-12 |    Ask any stay-at-home mum and they will surely tell you that it is immensely rewarding . ||| 找 个 算卦 的 问问 吉凶 吧 ， 得 爻 是 上上大吉卦 ， 道 是 能 大富大贵 呢 。 

Him 真主 | w_freq: 1551 - 3209 | wiki_freq: 8112 - 1526 | sentence_idx: 39735 | align_1: 8-3 | align_2: 9-11 |    8 God , there is no god except Him , for Him are the most beautiful names . ||| 8 . 除 真主 外 ， 绝 无 应 受 崇拜者 ， 他 有 许多 最 美的 名号 。 

armchair 扶手椅 | w_freq: 17 - 17 | wiki_freq: 1157 - 34 | sentence_idx: 40272 | align_1: 8-9 | align_2: 9-14 |    Give me your details , and from an armchair I will return you an excellent expert opinion . ||| 给 我 你 的 细节   ， 从 扶手椅 上   ， 我 会 给 你 一个 极 好的 专家 意见    。 

BOY 男孩 | w_freq: 3 - 2121 | wiki_freq: 159 - 8195 | sentence_idx: 40845 | align_1: 7-6 | align_2: 8-11 |    I will forever be grateful for LITTLE BOY because it was the film that saved my life . ” ||| 我 会 永远 对 《 小 男孩 》 心怀 感恩 ， 因为 这是 一 部 拯救 我 生命 的 片子 。 

sidebar 妻皮 | w_freq: 3 - 1 | wiki_freq: 535 - 0 | sentence_idx: 40960 | align_1: 11-11 | align_2: 12-17 |    say , " What about the brushed metal , and that sidebar ? ||| 」 曰 ： 「 是 何 伤哉 ！ 彼身 织屦 ， 妻皮 ， 以 易 之 也 。 

paymaster 信用 | w_freq: 1 - 352 | wiki_freq: 1063 - 2875 | sentence_idx: 41383 | align_1: 7-6 | align_2: 8-15 |    Remember this saying : " The good paymaster is lord of another man 's purse . " ||| 他 指出 ： “ 切记 ， 信用 就是 金钱 ” ， “ 善 付钱 者 是 别人 钱袋 的 主人 ” 。 

Removing 删除 | w_freq: 20 - 1040 | wiki_freq: 1243 - 7831 | sentence_idx: 41579 | align_1: 2-2 | align_2: 3-8 |    Scripture : Removing familial language wrongly presumes we have authority to change what God really said , what is true about himself , and what we need to know . ||| 经文 ： 删除 「 家庭 用语 」 （ familial language ） 错误 地 假定 我们 有 权力 去 改变 神 确实 所 说 的话 ， 关于 他 自己 什么 是 真的 ， 和 我们 所 需要 知道 的 东西 。 

Luckily 幸运 | w_freq: 191 - 1667 | wiki_freq: 2035 - 2934 | sentence_idx: 41683 | align_1: 0-0 | align_2: 1-4 |    Luckily you are in the midst of a major productivity crisis , so you will not need someone else ’s help . ||| 幸运 的 是 ， 你 正 处在 一个 巨大 的 生产 周期 中 ， 所以 你 不 需要 任何 人 的 帮助 。 

mountainside 半山腰 | w_freq: 2 - 1 | wiki_freq: 1403 - 139 | sentence_idx: 41950 | align_1: 23-18 | align_2: 24-23 |    But if the goal of serving 2 billion people can be achieved by 2036 , the current position is only “ half the mountainside . ” ||| 但 如果 2036年 能 实现   服务 20亿 人 的 目标 ， 现在 的 位置 只是 “ 半山腰 ”    。 

Rs Rs | w_freq: 10 - 7 | wiki_freq: 11819 - 23 | sentence_idx: 42150 | align_1: 7-7 | align_2: 8-18 |    All the Refreshment you Want , Within Rs . ||| All the Refreshment you Want , Within Rs . 您 想要 的 所有 茶点 ， 在 Rs 之内 。 

↑ 首页 | w_freq: 44 - 845 | wiki_freq: 358 - 770 | sentence_idx: 42206 | align_1: 0-0 | align_2: 1-8 |    ↑ Star Wars : The Clone Wars : What Is a Sith Warrior ? ||| 首页 〉外 文书 〉 艺术 〉 电影 〉 Star Wars : The Clone Wars : What Is a Sith Warrior ? 

swears 追求 | w_freq: 27 - 1528 | wiki_freq: 2327 - 8625 | sentence_idx: 42436 | align_1: 1-0 | align_2: 2-5 |    He swears by the one that He created . ||| 追求 尚 用 审美 ， 赋予 他 创作 的 灵感 。 

2A x1＝15 | w_freq: 9 - 1 | wiki_freq: 4118 - 0 | sentence_idx: 42486 | align_1: 2-0 | align_2: 3-4 |    0.25 to 2A ( ||| x1＝15 ， 则 a＝ ( 

Dinosaur 恐龙 | w_freq: 11 - 125 | wiki_freq: 5708 - 9704 | sentence_idx: 42769 | align_1: 3-3 | align_2: 4-7 |    Delaying The Good Dinosaur meant that 2014 would be the first year without a film since 2005 . ||| 推迟 《 好 恐龙 》 的 发行 意味着 2014年 将 成为 自 2005年 以来 ， 第一 个 没有 影片 推出 的 年份 。 

righteous 神忌邪 | w_freq: 265 - 2 | wiki_freq: 4328 - 0 | sentence_idx: 43444 | align_1: 13-11 | align_2: 14-19 |    Was He implying , as these other nations imagined , that they were righteous and only Israel was sinful ? ||| 为何 神 如此 赐福 与 他 呢 ？ 因为 他 体贴 神忌邪 的 心 ， 忠心 的 对付 罪恶 ， 为 以色列人 赎罪 。 

BIOS BIOS | w_freq: 43 - 47 | wiki_freq: 2515 - 526 | sentence_idx: 43703 | align_1: 1-1 | align_2: 2-6 |    Start BIOS [ F2 ] - This options allow you to enter and make modifications to the BIOS . ||| 启动 BIOS ( Start BIOS ) [F 2 ] - 此 选项 可 让 您 进入 及 修改 BIOS 设定 。 

Spirituality Spirituality | w_freq: 8 - 5 | wiki_freq: 1733 - 6 | sentence_idx: 43928 | align_1: 7-13 | align_2: 8-23 |    As Peter Scazzero observes in Emotionally Healthy Spirituality , God cares about our personalities : ||| 正如 Peter Scazzero 在 《 情绪 健康 的 灵命 （ in Emotionally Healthy Spirituality ） 》 一 书 中 所 观察 到 的 ， 上帝 是 关心 我们 的 性格 的 ： 

Co-working 欢乐颂 | w_freq: 1 - 3 | wiki_freq: 27 - 110 | sentence_idx: 44224 | align_1: 0-5 | align_2: 1-9 |    Co-working Why we ’re leaving the traditional office behind ||| 您 现在 的 位置 ： 欢乐颂 第一 季 > Why we ’ re leaving the traditional office behind 

apps apps | w_freq: 444 - 10 | wiki_freq: 12494 - 28 | sentence_idx: 44227 | align_1: 12-12 | align_2: 13-20 |    Said my friend as he described why his company stopped building native apps . ||| 一 位 朋友 在 描述 为何 他 的 公司 停止 开发 native apps 时 ， 这么 跟 我 说 的 。 

disclose 披露 | w_freq: 224 - 460 | wiki_freq: 8014 - 3918 | sentence_idx: 44498 | align_1: 12-17 | align_2: 13-21 |    “ Like many organizations , we encourage responsible security researchers to privately disclose zero day vulnerabilities to us , ” he added . ||| “ 像 许多 组织 一样 ， 我们 鼓励 负 责任 的 安全 研究 人员 私下 向 我们 披露 零日 漏洞 ( zero day vulnerabilities ) ， ” 他 补充 说 。 

Spirits 嚎啕大哭 | w_freq: 7 - 5 | wiki_freq: 6027 - 53 | sentence_idx: 44554 | align_1: 10-6 | align_2: 11-13 |    When I created the Earth , I also created various Spirits and put them in charge of it . ||| 当时 ， 我 坐 在 地上 嚎啕大哭 （ 我 是 故意 的 ） ， 引来 了 很多 人 。 

Dylos Dylos | w_freq: 1 - 2 | wiki_freq: 0 - 0 | sentence_idx: 44564 | align_1: 6-5 | align_2: 7-11 |    The most famous one is the Dylos Air Particule counter : ||| 其中 最 有名 的 是 Dylos 空气 微粒 计数器 ( Dylos Air Particule counter ) ： 

144,000–those 144,000 | w_freq: 2 - 14 | wiki_freq: 0 - 18 | sentence_idx: 44930 | align_1: 15-18 | align_2: 16-23 |    This means that probation will close very , very soon , possibly within months for 144,000–those who will take the last warning message to the world . ||| 这 意味 著宽 容期 将 很快 关闭 ， 很 有 可能 在 几 个 月 内 将 对 144,000 人 首先 关闭 - 那些 把 最后 警告 消息 带给 世界 的 人 。 

Unbelievers 言不信者 | w_freq: 32 - 4 | wiki_freq: 73 - 0 | sentence_idx: 45741 | align_1: 3-1 | align_2: 4-6 |    Say to the Unbelievers . ||| 薛�u 言不信者 ， 行 不 果 。 

Spirits 嚎啕大哭 | w_freq: 7 - 5 | wiki_freq: 6027 - 53 | sentence_idx: 46876 | align_1: 10-6 | align_2: 11-13 |    When I created the Earth , I also created various Spirits and put them in charge of it . ||| 当时 ， 我 坐 在 地上 嚎啕大哭 ( 我 是 故意 的 ) ， 引来 了 很多 人 。 

deflation 通货紧缩 | w_freq: 18 - 18 | wiki_freq: 1234 - 138 | sentence_idx: 47512 | align_1: 15-14 | align_2: 16-21 |    Good luck to those who think any government could endure six or more years of deflation . ||| 那些 以为 任何 一个 政府 都 能 承受 六 年 或 更 长 时间 通货紧缩 的 人 ， 祝 你们 好运 。 

giggle 相视而笑 | w_freq: 10 - 4 | wiki_freq: 258 - 16 | sentence_idx: 47646 | align_1: 4-2 | align_2: 5-7 |    They all laugh and giggle and say , " We eat . " ||| 所有人 都 相视而笑 ， 贾 一 挥手 ， 说 ： “ 我们 走 。 

sadly 可悲 | w_freq: 143 - 243 | wiki_freq: 2983 - 213 | sentence_idx: 48272 | align_1: 2-2 | align_2: 3-6 |    Steve , sadly your toilet seat example is not a good one . ||| 史蒂夫 , 可悲 的 是 ， 你 的 马桶 座圈 不是 一个 好 例子 。 
