Thessalonians 撒罗尼迦 | w_freq: 8 - 6 | wiki_freq: 563 - 92 | sentence_idx: 38 | align_1: 1-2 | align_2: 2-6 |    2 Thessalonians 2 tells us more about this end-time False Prophet . ||| 《 帖 撒罗尼迦 后 书 》 2 里 告诉 我们 更 多 关于 这 终期 的 “ 假 先知 ” 的 事 。 
night-time 昼 | w_freq: 17 - 2 | wiki_freq: 1937 - 108 | sentence_idx: 23406 | align_1: 2-0 | align_2: 3-6 |    " Thou night-time drinker , why dost thou delay ? ||| 昼 短苦 夜长 ， 何不 秉烛 游 ？ 为 乐当 及时 ， 何 能 待 来兹 。 

Coke Coke | w_freq: 50 - 3 | wiki_freq: 8288 - 35 | sentence_idx: 23787 | align_1: 18-22 | align_2: 19-26 |    The company is trying to win more customers with new products , including the just launched Orange Vanilla Coke . ||| 该 公司 正 试图 通过 新 产品 赢得 更多 客户   ， 包括 刚刚 推出 的 橙 香草可乐 （ Orange Vanilla Coke ）   。 

Tortosa Tortosa | w_freq: 1 - 1 | wiki_freq: 934 - 15 | sentence_idx: 23852 | align_1: 10-12 | align_2: 11-17 |    The crusaders moved their headquarters north to cities such as Tortosa , but lost that too , and were forced to relocate their headquarters offshore to Cyprus . ||| 十字军 将 他们 的 总部 向 北 搬到 了 诸如 托尔托萨 （ Tortosa ） 之类 的 城市 ， 但是 也 失守 了 ， 于是 被迫 将 总部 重新 设 在 了 海外 的 塞浦路斯 。 

speciality 特种 | w_freq: 10 - 162 | wiki_freq: 3900 - 6082 | sentence_idx: 24249 | align_1: 13-13 | align_2: 14-21 |    Currently , the high cost of PAN precursor limits carbon fibre application to speciality products where the high mechanical performance and low weight are more important than the overall cost [ 1 ] . ||| 目前 ， PAN 前 驱体 的 高 成本 限制 了 碳 纤维 在 特种 产品 中 的 应用 ， 在 特种 产品 中 ， 高 机械 性能 和 低 重量 比 总 成本 [ 1 ] 更 重要 。 

Thanksgiving 节日 | w_freq: 179 - 433 | wiki_freq: 11046 - 6555 | sentence_idx: 24287 | align_1: 24-29 | align_2: 25-37 |    With the growing demand for halal foods in certain areas , some national supermarket chains are carrying halal meats and even halal turkeys for Thanksgiving . ||| 随着 某些 地区 对 清真 ( Halal ) 食品 的 需求 不断 增长 ， 一些 全国性 的 超级 市场 连锁店 正在 运送 清真 ( Halal ) 肉 ， 甚至 节日 会 使用 清真 ( Halal ) 火鸡 。 

Provda Provda | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 24978 | align_1: 5-5 | align_2: 6-9 |    And according to attorney Bruce Provda , New York also boasts the highest percentage of contested divorces in the country . ||| 根据 律师 布鲁斯普罗瓦 （ Bruce Provda ） 的 说法 ， 纽约 也 是 该 国有 争议 的 离婚 比例 最 高 的 国家 . 

rejoice 幸福 | w_freq: 136 - 1887 | wiki_freq: 1243 - 6869 | sentence_idx: 25121 | align_1: 8-15 | align_2: 9-22 |    In His salvation , let them " exceedingly rejoice . " ||| 用 他 自己 的话 说    , 方圆 让 他 “ 感到 无比 幸福 ”      。 

grateful 感谢 | w_freq: 885 - 3019 | wiki_freq: 6250 - 5157 | sentence_idx: 25351 | align_1: 6-4 | align_2: 7-10 |    And for this she was immensely grateful . ||| 在 此 深深 的 感谢 她 （ 他 ） 们 。 

129 129 | w_freq: 49 - 59 | wiki_freq: 11125 - 1684 | sentence_idx: 26109 | align_1: 5-3 | align_2: 6-9 |    The people of Scotland elect 129 Members of the Scottish Parliament ( MSPs ) . ||| 苏格兰 议会 由 129 名 苏格兰 议会 议员 （ Member of Scottish Parliament/MSP ） 组成 。 

Humbled 感激 | w_freq: 4 - 775 | wiki_freq: 56 - 1106 | sentence_idx: 26150 | align_1: 0-1 | align_2: 1-10 |    Humbled and thankful , ||| 于是 感激 命运 ， 感激 相遇 ， 也 感激 离别 ， 感激 逝去 。 

Asset 资产 | w_freq: 62 - 2324 | wiki_freq: 5756 - 14665 | sentence_idx: 26167 | align_1: 5-5 | align_2: 6-10 |    If ASX does choose Digital Asset ’s technology , a scope for the new system is expected to be available for “ market consultation ” by March of next year – but that is far from guaranteed . ||| 如果 ASX 选择 了 数字 资产 控股 公司 （ DAH） 的 技术 ， 那么 到 明年 3月份 ， 这个 新 系统 预计 将 可 用于 “ 市场 咨询 ” —— 但 这 一点 并 无法 保证 。 

fascism 法西斯主义 | w_freq: 91 - 130 | wiki_freq: 7090 - 1132 | sentence_idx: 27421 | align_1: 10-7 | align_2: 11-15 |    I share Walter Benjamin ’s view that every rise of fascism is the product of a failed revolution . ||| 我 同意 本 雅明 的 观点 ， 法西斯主义 的 每 一 次 崛起 ， 都 是 一 次 失败 革命 的 产物 。 

Sinai 西奈 | w_freq: 48 - 25 | wiki_freq: 11395 - 595 | sentence_idx: 27613 | align_1: 18-21 | align_2: 19-27 |    For example you might read in the Arab press about 40 Iraqis being killed or 20 homes in Sinai being demolished or the trial of 15 extremiss in Saudi Arabia but you never get to meet and learn about the lives of any of these people . ||| 举例 来说 ， 你 在 阿拉伯 媒体 上 或许 能 读到 40 个 伊拉克人 被 杀害 、 20 个 建立 在 西奈 （ 半岛 ） 的 家园 被 拆毁 或 15 个 极端主义者 在 沙特阿拉伯 被 审讯 ， 但 你 永远 无法 得知 这些 故事 中 的 人 在 生活 中 是 什么样 的 。 

KW MVC | w_freq: 3 - 53 | wiki_freq: 1250 - 244 | sentence_idx: 27830 | align_1: 0-0 | align_2: 1-8 |    KW - maximum voluntary contraction ||| MVC 定义 ： 最 大 的 自愿 收缩 - Maximum Voluntary Contraction 

wickedness 土 | w_freq: 30 - 71 | wiki_freq: 992 - 5432 | sentence_idx: 28346 | align_1: 15-11 | align_2: 16-16 |    And upon the plates of Nephi I did make a full account of all the wickedness and abominations . ||| [ 63 ] 为 （ wéi ） 坛而盟 ： （ 用 土 ） 筑 台 ， 并 （ 在 台上 ） 宣誓 。 

Fore Fore | w_freq: 2 - 1 | wiki_freq: 1928 - 8 | sentence_idx: 28902 | align_1: 8-9 | align_2: 9-14 |    According to the executive director of Unicef ​​Henrietta Fore " every day at least eight children are killed or injured in the 31 areas of the country where conflicts are taking place " . ||| 根据 联合国 儿童 基金会 执行 主任 法尔 （ Henrietta Fore ） 的 说法 ， 「 在 发生 冲突 的 国家 的 31 个 地区 ， 每天 至少 有 8 名 儿童 死亡 或 受伤 」 。 

hell 火神 | w_freq: 556 - 2 | wiki_freq: 14163 - 444 | sentence_idx: 29139 | align_1: 5-3 | align_2: 6-7 |    then ask them what the hell they expected . ||| “ 怎么 了 火神 ？ ” 降旗 他们 问 。 

Maryam 麦尔彦 | w_freq: 63 - 70 | wiki_freq: 2582 - 23 | sentence_idx: 29329 | align_1: 11-8 | align_2: 12-20 |    42 ( Remember ) when the angels said : “ O Maryam ( Mary ) ! ||| 四二 . 当时 ， 天神 说 ： 「 麦尔彦 啊 ！ 真 主确 已 拣选 你 ， 使 你 纯洁 ， 使 你 超越 全世界 

Dumb 傻 | w_freq: 13 - 92 | wiki_freq: 2738 - 314 | sentence_idx: 29351 | align_1: 5-4 | align_2: 6-8 |    Who Knew I Was Too Dumb to Work for Google ? ||| 谁 知道 我 太 傻 了 ， 不 能 为 谷歌 工作 ？？ 

Dreamers 梦想家 | w_freq: 24 - 66 | wiki_freq: 1468 - 456 | sentence_idx: 29453 | align_1: 12-14 | align_2: 13-19 |    Zuckerberg said in a Facebook post : " I stand with the Dreamers -- the young people brought to our country by their parents . ||| 扎克伯格 则 在 自己 的 Facebook 中 写道 ： “ 我 和 那些 ‘ 梦想家 ’们 站 在 一起 —— 这些 年轻人 是 被 他们 的 父母 带到 我们 的 国家 。 

Fortunately 幸运 | w_freq: 374 - 1456 | wiki_freq: 4543 - 2934 | sentence_idx: 29603 | align_1: 0-0 | align_2: 1-4 |    Fortunately Ukraine has the means to launch air strikes against the bridge in a manner that would render it at least temporarily unusable . ||| 幸运 的 是 ， 乌克兰 有 办法 对 这 座 桥 发动 空袭 ， 使 其 至少 临时 报废 。 

smokers 吸烟者 | w_freq: 148 - 170 | wiki_freq: 3058 - 361 | sentence_idx: 29933 | align_1: 4-3 | align_2: 5-7 |    They may have been smokers or may have been brought up in a smokers ' household in an age where smoking was an acceptable behavior . ||| 他们 可能 是 吸烟者   ， 或者 可能 在 吸烟 是 可以 接受 的 行为 的 年龄 里 被 吸引 到 吸烟者 的 家中   。 

unfortunately 不幸 | w_freq: 328 - 1581 | wiki_freq: 8997 - 6444 | sentence_idx: 29964 | align_1: 15-12 | align_2: 16-16 |    That should not be difficult , in a vessel as large as this ; but unfortunately he had no idea of the Santa Anna 's layout , and unless he was careful , he might blunder into one of the crew . ||| ” 这 应该 不难 ， 在 这样 大 的 船里 ； 但 不幸 的 是 ， 他 不 知道 圣诞 老人 安娜 的 布局 ， 除非 他 小心 ， 他 可能 会 不 小心 撞到 船员 之一 。 

Scooter Scooter | w_freq: 12 - 10 | wiki_freq: 1911 - 37 | sentence_idx: 30349 | align_1: 0-0 | align_2: 1-4 |    Scooter also manages several artists who I really believe care about other artists and their work . ||| Scooter （ 经纪人 ） 还 管理 着 几 个 艺术家 ， 我 相信 他们 非常 关心 其他 艺术家 和 他们 自己 的 作品 。 

Mage EN:Dread | w_freq: 1 - 1 | wiki_freq: 1164 - 0 | sentence_idx: 31051 | align_1: 6-4 | align_2: 7-10 |    Hounds of hell brought forth by Mage Magic . ||| 恐惧 地 狱火 ( EN:Dread Infernal ) 是 一 张 术士 的 随从牌 。 

NIS 中方 | w_freq: 14 - 210 | wiki_freq: 2437 - 4682 | sentence_idx: 31283 | align_1: 1-1 | align_2: 2-10 |    The NIS denies any knowledge of him . ||| 而 中方 对此 消息 ， 却 一直 并 未 明确 否认 。 

McMichael McMichael | w_freq: 2 - 2 | wiki_freq: 1379 - 5 | sentence_idx: 31290 | align_1: 12-13 | align_2: 13-19 |    Some eight months later , in July of 1966 , the “ McMichael Conservation Collection of Art ” officially opened . ||| 8 个 多 月 后 ， 于 1966 年 7 月 ， “ McMichael 保护 艺术 收藏 ( McMichael Conservation Collection of Art ) ” 正式 对 公众 开放 了 。 

amazed 舍不得 | w_freq: 141 - 12 | wiki_freq: 3028 - 176 | sentence_idx: 31494 | align_1: 17-12 | align_2: 18-20 |    “ They sent [ the glass example ] back in about a month , and I was amazed . ||| 他们 已 和 我 相处 了 近 六 个 月 ， 我 舍不得 啊 ！ 拜托 ， 生下 他们 吧 ！ 」 

40,000-seat 座位 | w_freq: 2 - 379 | wiki_freq: 30 - 7383 | sentence_idx: 31705 | align_1: 7-6 | align_2: 8-11 |    We were the structural engineer for the 40,000-seat Jeju Stadium in Korea , one of the venues for the FIFA 2002 World Cup . ||| 我们 是 韩国 有 40,000 个 座位 的 济州 体育场 （ Jeju Stadium ） 的 结构 工程师 ， 该 体育场 是 FIFA 2002 世界杯 的 举办地 之一 。 

sidelines 场边 | w_freq: 40 - 17 | wiki_freq: 3634 - 199 | sentence_idx: 31736 | align_1: 6-4 | align_2: 7-10 |    Many people just stare on the sidelines waiting for an opportunity to drag them into success . ||| 许多 人 只是 在 场边 盯 着   ， 等 着 一个 机会 把 他们 带入 成功  。 

quietly 静静 | w_freq: 370 - 115 | wiki_freq: 11826 - 420 | sentence_idx: 31974 | align_1: 0-0 | align_2: 1-6 |    quietly until we are made into soup would be foolish and cowardly . " ||| 静静 地 坐 在 这里 ， 直到 我们 被 煮成 汤 ， 都 是 愚蠢 和 懦弱 的 。 

unbelievers 不信道者 | w_freq: 186 - 17 | wiki_freq: 647 - 1 | sentence_idx: 33118 | align_1: 4-6 | align_2: 5-11 |    Thy punishment overtakes the unbelievers ” ||| 你 的 惩罚 必定 是 给 不信道者 的 （ al-Hafd ， Haste' ） 

laughing 嘲笑 | w_freq: 238 - 380 | wiki_freq: 5851 - 1739 | sentence_idx: 33707 | align_1: 14-14 | align_2: 15-18 |    I feel like people at Liverpool and Man City are looking at us and laughing like we did at them many years ago . ||| 我 觉得 利物浦 和 曼城 的 人们 正在 关注 我们 的 表现 ， 并且 嘲笑 我们 ， 就 像 许多 年前 我们 对 他们 做 的 事情 一样 。 

illustrate 想象 | w_freq: 164 - 2415 | wiki_freq: 13506 - 2088 | sentence_idx: 33845 | align_1: 1-0 | align_2: 2-5 |    To illustrate , imagine dividing a large group of friends into a “ short ” group and a “ tall ” group ( perhaps in order to arrange them for a photo ) . ||| 想象 一下 ， 想象 一下 ， 把 一大 群 朋友 分成 一个 “ 短 ” 组 和 一个 “ 高 ” 组 （ 可能 是 为了 安排 照片 ） 。 

myResponder my | w_freq: 1 - 280 | wiki_freq: 0 - 2406 | sentence_idx: 34873 | align_1: 13-18 | align_2: 14-23 |    An interesting example is the Singapore Civil Defence Force ’s ( SCDF ) myResponder . ||| 一个 有趣 的 例子 就是 新加坡 民防 部队 （ Singapore Civil Defence Force ， SCDF ） 的 “ my Responder ” 应用 程序 。 

myResponder Responder | w_freq: 1 - 1 | wiki_freq: 0 - 4 | sentence_idx: 34873 | align_1: 13-19 | align_2: 14-23 |    An interesting example is the Singapore Civil Defence Force ’s ( SCDF ) myResponder . ||| 一个 有趣 的 例子 就是 新加坡 民防 部队 （ Singapore Civil Defence Force ， SCDF ） 的 “ my Responder ” 应用 程序 。 

LOVE LOVE | w_freq: 46 - 20 | wiki_freq: 1058 - 1318 | sentence_idx: 34884 | align_1: 5-14 | align_2: 6-18 |    STEP you / is this LOVE ? ||| 4月 发行 的 首 张 双主 打 单曲 《 STEP you / is this LOVE ？ 》 ， ? 

uncomplicated 简化 | w_freq: 16 - 619 | wiki_freq: 1018 - 6193 | sentence_idx: 35007 | align_1: 12-13 | align_2: 13-18 |    But Christians should n’t go to the other extreme by painting an uncomplicated picture of the positive role of faith in America . ||| 但是 基督徒 也 不 应该 走向 另 一个 极端 ， 绘制 一 幅 简化 的 图景 ， 只 描绘 信仰 在 美国 所 起 到 的 正面 作用 。 

catastrophe 灾难 | w_freq: 178 - 1039 | wiki_freq: 4893 - 4842 | sentence_idx: 35180 | align_1: 5-3 | align_2: 6-8 |    When there is a big catastrophe you need larger actions . ||| 当 大 的 灾难 出现 的 时候 ， 你 需要 更 大 的 行动 。 

evicted 逐出 | w_freq: 15 - 39 | wiki_freq: 7990 - 2181 | sentence_idx: 35754 | align_1: 10-11 | align_2: 11-15 |    He answered , “ My friend is going to be evicted unless I get him $ 2,000 . ” ||| 这 名 男性 回答 ： 「 我 的 朋友 就要 被 逐出 房子 了 ， 除非 马上 拿到 2000 美元 。 

LaCrosse LaCrosse | w_freq: 1 - 2 | wiki_freq: 390 - 3 | sentence_idx: 35778 | align_1: 8-10 | align_2: 9-15 |    Assurant traces its roots back to 1892 when LaCrosse Mutual Aid Association began offering disability insurance . ||| 安信龙 的 历史 可以 追溯 到 1892 年 ， 当时 LaCrosse 互助 协会 ( LaCrosse Mutual Aid Association ) 开始 提供 残疾 保险 。 

Mouse Mouse | w_freq: 45 - 14 | wiki_freq: 14396 - 117 | sentence_idx: 36334 | align_1: 2-8 | align_2: 3-14 |    ← Modest Mouse – Strangers to Ourselves ||| 魔镜 歌词 网 ＞ 欧美 歌手 ＞ Modest Mouse ( 谦逊 耗子 乐团 ) ＞ Strangers to Ourselves 

overfill 装 | w_freq: 2 - 186 | wiki_freq: 54 - 7100 | sentence_idx: 36759 | align_1: 2-1 | align_2: 3-6 |    Do n’t overfill or they ’ll be hard to remove – I found this out the hard way with 5 or 6 of my cookies . ||| 不要 装 得 太 满 ， 否则 很 难 去掉 —— 我 用 5 到 6 块 饼干 很 难 找到 这个 答案 。 

joy 喜悦 | w_freq: 698 - 359 | wiki_freq: 14938 - 1182 | sentence_idx: 37064 | align_1: 7-3 | align_2: 8-10 |    In God ’s presence is not only joy , but fullness of joy ! ||| 能 得神 的 喜悦 , 并 不是 因着 不 完全 , 乃是 因着 不 悔改 ! 

Macintosh Macintosh | w_freq: 58 - 45 | wiki_freq: 8887 - 535 | sentence_idx: 37187 | align_1: 4-0 | align_2: 5-4 |    The development of the Macintosh computer was one of these events , and it has changed our lives forever . ||| Macintosh （ 麦金塔 ） 电脑 的 发明 就是 这些 事物 之一 ， 它 永远 的 改变 了 我们 的 生活 。 

statisticians 统计学家 | w_freq: 22 - 47 | wiki_freq: 971 - 307 | sentence_idx: 37213 | align_1: 10-8 | align_2: 11-13 |    Recently , “ factor analysis ” has surfaced again among statisticians to explain how many aspects of an economy move together or against each other , and whether these factors change significantly . ||| 最近 ， “ 因素 分析法 ” 再次 在 统计学家 中 走红 ， 被 用来 解释 某 一 经济体 有 多少 质素 是 同 向 协调 或 相互 对立 的 ， 以及 这些 因素 是否 会 发生 显著 变化 。 

Allah 真主 | w_freq: 1687 - 2733 | wiki_freq: 12189 - 1526 | sentence_idx: 37958 | align_1: 8-4 | align_2: 9-14 |    Do not associate anyone in the divinity of Allah . ||| 不要 把 其他人 与 真主 联系 在 一起 ， 这一切 都 是 举伴 真主 。 

Hesitation 涯 | w_freq: 11 - 11 | wiki_freq: 221 - 125 | sentence_idx: 38234 | align_1: 8-8 | align_2: 9-18 |    Inscribed are the words , “ Love without Hesitation . ” ||| 正 所谓  ， ‘ 大 爱 无 涯    ， 大谢 无声 ’   。 

Hesitation 涯 | w_freq: 11 - 11 | wiki_freq: 221 - 125 | sentence_idx: 38235 | align_1: 8-9 | align_2: 9-19 |    Inscribed are the words , “ Love without Hesitation . ” ||| 正 所谓   ， ‘ 大 爱 无 涯    ， 大谢 无声 ’   。 

Hesitation 涯 | w_freq: 11 - 11 | wiki_freq: 221 - 125 | sentence_idx: 38236 | align_1: 8-9 | align_2: 9-18 |    Inscribed are the words , “ Love without Hesitation . ” ||| 正 所谓   ， ‘ 大 爱 无 涯   ， 大谢 无声 ’   。 
