Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 765 | align_1: 0-0 | align_2: 1-5 |    Anyway , “ we ” – as in mankind ’s best hope – should “ avoid carrying on in the role of Frankenstein . ” ||| Quoi qu’ il en soit , « nous » – en tant que meilleur espoir de l’ humanité – devrions « éviter de continuer dans le rôle de Frankenstein » . 
pizza pizza | w_freq: 136 - 133 | wiki_freq: 7322 - 964 | sentence_idx: 71373 | align_1: 4-4 | align_2: 5-10 |    If I eat your pizza will I look like that ? ” ||| Si je mange ta pizza , est -ce que je ressemblerai à ça ? » 

Ra’ad ad | w_freq: 1 - 111 | wiki_freq: 29 - 9222 | sentence_idx: 71394 | align_1: 1-2 | align_2: 2-6 |    A Ra’ad being inspected by an Iranian military officer . ||| Un Ra’ ad en train d’ être inspecté par un officier iranien . 

Ra’ad Ra’ | w_freq: 1 - 3 | wiki_freq: 29 - 78 | sentence_idx: 71394 | align_1: 1-1 | align_2: 2-6 |    A Ra’ad being inspected by an Iranian military officer . ||| Un Ra’ ad en train d’ être inspecté par un officier iranien . 

modulate moduler | w_freq: 1 - 2 | wiki_freq: 2030 - 672 | sentence_idx: 71586 | align_1: 16-16 | align_2: 17-21 |    Q : ( Pierre ) Is it right to assume that the information field can therefore modulate DNA activity ? ||| Q : ( Pierre ) Est-il juste de supposer que le champ d’ information peut donc moduler l’ activité de l’ ADN   ? 

KeepFighting KeepFighting | w_freq: 2 - 2 | wiki_freq: 0 - 0 | sentence_idx: 71783 | align_1: 7-7 | align_2: 8-15 |    We ’re all with you Michael # KeepFighting . " ||| Nous sommes tous avec toi Michael # KeepFighting ( Continue à te battre ) » . 

Gorbachev Gorbatchev | w_freq: 30 - 24 | wiki_freq: 5506 - 1621 | sentence_idx: 73122 | align_1: 2-1 | align_2: 3-6 |    How could Gorbachev go home and say , ‘ Germany is reunited . ||| Comment Gorbatchev a -t -il pu rentrer chez lui et dire : « L’ Allemagne est réunie . 

Remember Gardez | w_freq: 1154 - 376 | wiki_freq: 9753 - 94 | sentence_idx: 76206 | align_1: 1-1 | align_2: 2-5 |    “ Remember that for us as an organisation to be very effective we are supposed to do research . ||| « Gardez à l’ esprit que pour que notre organisation soit vraiment efficace , nous sommes censés faire de la recherche . 

covenant Sourate | w_freq: 82 - 28 | wiki_freq: 5181 - 144 | sentence_idx: 77712 | align_1: 8-10 | align_2: 9-15 |    The Quran reminds the Bani Israel of their covenant : ||| Et je les encourage à lire dans le Coran la Sourate ( chapitre ) Israéli . 

Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 79950 | align_1: 0-0 | align_2: 1-5 |    Anyway , all of them are the product of the passion for Tencent . ||| Quoi qu’ il en soit , elles sont toutes le produit de la passion pour Tencent . 

Allah Allah | w_freq: 720 - 812 | wiki_freq: 12189 - 3093 | sentence_idx: 81096 | align_1: 19-21 | align_2: 20-25 |    And remember We took a Covenant from the Children of Israel ( to this effect ): worship none but Allah .... ||| Et [ rappelle - toi ] , lorsque Nous avons pris l' engagement des enfants d' Israël de n' adorer qu' Allah , de faire le 

irrigated irrigués | w_freq: 7 - 1 | wiki_freq: 4681 - 282 | sentence_idx: 81798 | align_1: 15-16 | align_2: 16-20 |    In this region , 80 per cent of the fields and fruit crops are still irrigated by these traditional conduits . • ||| Dans cette région , 80 % des champs et des cultures fruitières sont toujours et encore irrigués à l’ aide de ces conduites traditionnelles . • 

somebody quelqu’ | w_freq: 621 - 2616 | wiki_freq: 8743 - 1574 | sentence_idx: 83061 | align_1: 12-19 | align_2: 13-23 |    I--I've served You ; I--I'm ashamed of myself that I listened to somebody instead of You . ||| Je –je T’ ai servi ; je – j’ ai honte de moi du fait que j’ ai écouté quelqu’ un d’ autre plutôt que Toi . 

1a 1a | w_freq: 21 - 22 | wiki_freq: 1096 - 219 | sentence_idx: 83668 | align_1: 3-4 | align_2: 4-8 |    As for Article 1a ) , let us dare to say it , it gives the legal obligation to do prevention ! ||| Quant à l’ article 1a , point a ) , osons le dire , il donne l’ obligation légale de faire de la prévention ! 

Stark Stark | w_freq: 42 - 42 | wiki_freq: 14956 - 2789 | sentence_idx: 83984 | align_1: 6-9 | align_2: 7-13 |    Back in New Hampshire , General Stark knew that . ||| Pour en revenir au Nouvel Hampshire , le général Stark , lui , savait cela . 

hippies hippies | w_freq: 8 - 13 | wiki_freq: 1519 - 571 | sentence_idx: 84169 | align_1: 10-11 | align_2: 11-18 |    It was a birthday of one of our hippies ( hippies i.e. ) . ||| C’ était un anniversaire pour l’ un de nos hippies ( hippies , c’ est - à - dire ) . 

Whatever Quoi | w_freq: 555 - 547 | wiki_freq: 7726 - 4268 | sentence_idx: 85688 | align_1: 0-0 | align_2: 1-4 |    Whatever happened between you and Natalie , you can fix it . ||| Quoi qu’ il soit arrivé entre Natalie et toi , tu peux arranger les choses . 

converged convergé | w_freq: 11 - 10 | wiki_freq: 2719 - 145 | sentence_idx: 86049 | align_1: 11-12 | align_2: 12-16 |    For the first time since the Industrial Revolution , incomes have converged globally , which is no small matter . ||| Pour la première fois depuis la Révolution industrielle , les revenus ont convergé à l’ échelle globale , ce qui n’ est pas une mince affaire . 

Messenger Messenger | w_freq: 84 - 41 | wiki_freq: 8006 - 869 | sentence_idx: 86956 | align_1: 14-19 | align_2: 15-26 |    Disappearing messages gives people another fun option to choose from when they communicate on Messenger . " ||| “ Des messages qui disparaissent donnent aux gens le choix d’ une autre option amusante quand ils communiquent sur Messenger ” , a -t -elle ajouté . 

Maybe Peut | w_freq: 1233 - 2696 | wiki_freq: 6736 - 3705 | sentence_idx: 86997 | align_1: 14-17 | align_2: 15-21 |    “ [ But ] you ca n’t keep someone in jail saying , ‘ Maybe one day we are going to have a trial . ’ ” ||| “ [ Mais ] vous ne pouvez pas garder quelqu’ un en prison en disant , ‘ Peut - être qu’ un jour nous allons avoir un procès . ’ ” 

Regardless Quoi | w_freq: 204 - 547 | wiki_freq: 8260 - 4268 | sentence_idx: 88532 | align_1: 0-0 | align_2: 1-5 |    Regardless , it is required and important to have a Registered Agent ||| Quoi qu’ il en soit , il est nécessaire et important d’ avoir un agent enregistré 

Rethink repenser | w_freq: 8 - 148 | wiki_freq: 267 - 937 | sentence_idx: 88664 | align_1: 8-10 | align_2: 9-15 |    From Colonization to Globalization : Why We Should Rethink Swiss History ||| De la colonisation à la globalisation : Pourquoi nous devrions repenser l’ histoire de la Suisse 

Iraqis Irakiens | w_freq: 92 - 84 | wiki_freq: 3367 - 562 | sentence_idx: 89476 | align_1: 3-2 | align_2: 4-7 |    Why did the Iraqis not withdraw partially from Kuwait before January 15 , 1991 ? ||| Pourquoi les Irakiens ne se sont -ils pas retirés partiellement du Koweït avant le 15 janvier 1991 ? 

unchanging immuable | w_freq: 7 - 29 | wiki_freq: 1267 - 980 | sentence_idx: 89648 | align_1: 13-12 | align_2: 14-19 |    Thank you again for reminding us that God ’s word is eternal and unchanging . ” ||| Merci de nous rappeler que la Parole de Dieu est éternelle et immuable , un point c' est tout . » 

Holocaust”.[1 Holocaust | w_freq: 1 - 3 | wiki_freq: 0 - 457 | sentence_idx: 90479 | align_1: 19-19 | align_2: 20-29 |    Then , in March 2011 , I published an article titled , “ Why Palestinians Should Learn About the Holocaust”.[1 ] ||| Puis , en mars 2011 , j’ ai publié un article intitulé « Why Palestinians Should Learn About the Holocaust » ( « Pourquoi les Palestiniens devraient apprendre l’ Holocauste»)[1]. 

AOM AOM | w_freq: 2 - 2 | wiki_freq: 236 - 231 | sentence_idx: 90905 | align_1: 1-1 | align_2: 2-6 |    The AOM visited Macedonia on 13 and 14 March to assess the improvement of the legal protection system for asylum . ||| L’ AOM s’ est r endue en Macédoine les 13 et 14 mars dernier afin d’ évaluer l’ amélioration du système de protection juridique relatif à l’ asile . 

babies bébés | w_freq: 506 - 557 | wiki_freq: 11966 - 2533 | sentence_idx: 90935 | align_1: 4-5 | align_2: 5-11 |    Many people brought their babies and , as Roberts says , even they were drugged . ||| Beaucoup de gens amenèrent leurs bébés et leurs jeunes enfants , et comme le dit Roberts , même eux étaient drogués . 

Whatever Quoi | w_freq: 555 - 547 | wiki_freq: 7726 - 4268 | sentence_idx: 92655 | align_1: 0-0 | align_2: 1-8 |    Whatever they do , wherever they go , they go together . " ||| Quoi qu’ il en soit , quoi qu’ ils fassent , où qu’ ils aillent leurs chemins convergeaient . 

Wasp Wasp | w_freq: 1 - 1 | wiki_freq: 3870 - 488 | sentence_idx: 93701 | align_1: 6-7 | align_2: 7-11 |    “ But we have the USS Wasp for six weeks in case there are some anomalies . ” ||| - " Mais nous avons l' USS Wasp ( LHD ) pour six semaines en cas il ya quelques anomalies . " 

Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 94739 | align_1: 0-0 | align_2: 1-5 |    Anyway , the presence of the crucified Christ changed the boy , although for a wrong reason . ||| Quoi qu’ il en soit , la présence du Christ crucifié a changé le garçon , mais pour une mauvaise raison . 

paragraph paragraphe | w_freq: 516 - 704 | wiki_freq: 7371 - 4044 | sentence_idx: 98158 | align_1: 5-4 | align_2: 6-10 |    Look again at the italicized paragraph above and then consider the comment from Michael Hammer ’s paper where he says : ||| Regardez à nouveau le paragraphe mis en italique ci - dessus et considérez ensuite le commentaire du papier de Michael Hammer où il dit : 

IMF Fonds | w_freq: 320 - 464 | wiki_freq: 7216 - 9501 | sentence_idx: 98731 | align_1: 6-6 | align_2: 7-11 |    “ What we wanted at the IMF was political stability and a clear policy in both countries . ||| " Ce que nous souhaitions au Fonds monétaire international , c' est une stabilité politique et une clarté politique dans ces deux pays . 

Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 99321 | align_1: 2-2 | align_2: 3-7 |    Laura : Anyway , this person who has picked up the phone got this information . ||| Laura : Quoi qu’ il en soit , cette personne qui a décroché le téléphone a reçu cette information . 

Q18 Q18 | w_freq: 2 - 2 | wiki_freq: 8 - 1 | sentence_idx: 99684 | align_1: 0-0 | align_2: 1-4 |    Q18 Is there any delay in delivery in your company ? ||| Q18 Y a -t -il un retard de livraison dans votre entreprise ? 

hurrying couraient | w_freq: 3 - 7 | wiki_freq: 377 - 374 | sentence_idx: 101602 | align_1: 16-14 | align_2: 17-23 |    70:43 The Day they will come out of their tombs hastily , as though they are hurrying towards their idols ; ||| 70:43 ce Jour où ils sortiront en hâte de leurs tombes comme s’ ils couraient [ pour atteindre ] un but [ dressé pour eux ] , 

E-8 E-8 | w_freq: 30 - 33 | wiki_freq: 235 - 32 | sentence_idx: 102001 | align_1: 0-0 | align_2: 1-4 |    E-8 You know , the Bible says certain things , but if ... ||| E-8 ( 23 ) Vous savez , la Bible dit certaines choses , mais si ... 

Allah Allah | w_freq: 720 - 812 | wiki_freq: 12189 - 3093 | sentence_idx: 102189 | align_1: 4-7 | align_2: 5-11 |    As regards Paradise , Allah will create a new creation to fill it with . " ||| Pour ce qui est du paradis , Allah ( ST ) créera de nouvelles créatures pour le remplir . » 

questionnaire questionnaire | w_freq: 96 - 103 | wiki_freq: 3519 - 1369 | sentence_idx: 103754 | align_1: 2-2 | align_2: 3-7 |    Complete this questionnaire by Daniel H. Pink , and look forward to being … alone or with others ! ||| Remplissez ce questionnaire ( en anglais ) de Daniel H. Pink et réjouissez -vous de l’ être … seul ou avec autrui   ! 

E-74 E-74 | w_freq: 31 - 33 | wiki_freq: 1 - 2 | sentence_idx: 104050 | align_1: 0-0 | align_2: 1-4 |    E-74 And now every pastor is invited . ||| E-74 ( 3 ) Et maintenant , chaque pasteur est invité . 

forget oublier | w_freq: 2260 - 1056 | wiki_freq: 12667 - 8617 | sentence_idx: 104824 | align_1: 18-16 | align_2: 19-20 |    As a result , I would like to say to politicians , actors and singers who seem to forget their actual roles : Please leave history to historians . ||| En conséquence , je voudrais dire aux politiciens , aux acteurs et aux chanteurs qui semblent oublier ce qu’ est leur véritable rôle : merci de laisser l’ histoire aux historiens . 

Fascism fascisme | w_freq: 34 - 160 | wiki_freq: 3585 - 4690 | sentence_idx: 106144 | align_1: 17-22 | align_2: 18-26 |    He knows that he can not persuade France to accept neo-liberalism ( 1 ) , and ultimately Fascism directly . ||| Il sait qu' il ne peut pas persuader la France d' accepter le néolibéralisme ( 1 ) , et finalement , le fascisme , de façon directe . 

Remember Souviens | w_freq: 1154 - 37 | wiki_freq: 9753 - 330 | sentence_idx: 106341 | align_1: 6-7 | align_2: 7-11 |    The Obsession is not affected by Remember Me . ||| L' obsession n' est pas affectée par Souviens - toi de moi . 

Dalai Dalaï | w_freq: 72 - 55 | wiki_freq: 7158 - 691 | sentence_idx: 107679 | align_1: 4-6 | align_2: 5-10 |    “ How important is Dalai for you and your family and do you want him to pray when you die ? ' ||| " Quelle est l’ importance du Dalaï [ 3 ] pour vous et votre famille et voulez -vous qu’ il prie quand vous mourrez ? " 

MTL MTL | w_freq: 2 - 2 | wiki_freq: 609 - 86 | sentence_idx: 108712 | align_1: 2-2 | align_2: 3-6 |    How PME MTL made the difference for Main and Local ||| Comment PME MTL a -t -il fait la différence pour Main and Local 

Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 109339 | align_1: 13-14 | align_2: 14-19 |    Things have obviously changed , perhaps due to the new technical regulations … Anyway I managed to start in the lead and then control the race . ||| Les choses ont visiblement changé , peut-être du fait du nouveau règlement technique … Quoi qu’ il en soit j’ ai pu partir en tête et contrôler ensuite la course . 

eats mange | w_freq: 82 - 236 | wiki_freq: 6367 - 3256 | sentence_idx: 109833 | align_1: 3-3 | align_2: 4-8 |    That if she eats she will know the things that God knows . ) ||| Car si elle mange de ce fruit , elle connaîtra les choses que Dieu connaît . ) 

holpen secourus | w_freq: 4 - 19 | wiki_freq: 6 - 949 | sentence_idx: 110835 | align_1: 15-20 | align_2: 16-28 |    Verses 34 , 35 : " Now when they shall fall , they shall be holpen with a little help . " ||| Les versets 34 à 35 se lisent : « Dans le temps où ils succomberont , ils seront un peu secourus , et plusieurs se joindront à eux par hypocrisie . 

SWIFT SWIFT | w_freq: 45 - 47 | wiki_freq: 653 - 209 | sentence_idx: 111624 | align_1: 14-17 | align_2: 15-22 |    Contradicting the point , Garlinghouse claimed that at least over a hundred customers of SWIFT disagree with this point of view . ||| En contradiction avec ce point , Garlinghouse a déclaré qu’ au moins une centaine de clients de SWIFT n’ étaient pas d’ accord avec ce point de vue . 

F-FACTOR FACTOR | w_freq: 1 - 2 | wiki_freq: 0 - 6 | sentence_idx: 112234 | align_1: 19-24 | align_2: 20-31 |    As a result , it ’s never been more important for brands to make sure they too have the F-FACTOR . ||| En conséquence , il n' a jamais été plus important pour les marques de s' assurer qu' elles ont elles aussi THE F - FACTOR ( LE F - FACTEUR ) . 

Swear jure | w_freq: 22 - 218 | wiki_freq: 481 - 3384 | sentence_idx: 114066 | align_1: 3-2 | align_2: 4-11 |    Be aware : Swear words or whatever . ||| " Je jure sur [ tel Dieu ] ou [ tel nom ] " , dit -on . 

19,300 19.300 | w_freq: 1 - 1 | wiki_freq: 87 - 2 | sentence_idx: 114943 | align_1: 11-16 | align_2: 12-21 |    Of all camp inmates they had the highest death rate : 19,300 lost their lives there . ||| De tous les détenus du camp , ils avaient le plus fort taux de mortalité : 19.300 d’ entre eux y perdirent la vie . 
