Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 | ner_entity: the Servicio de Rentas Internas-Servicio de Rentas Internas |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines .
Yourself toi | w_freq: 57 - 1697 | wiki_freq: 6062 - 6935 | sentence_idx: 191288 | align_1: 8-11 | align_2: 9-15 | ner_entity: “ Choose Yourself !-Choisis - toi toi |    Eventually I wrote a book , “ Choose Yourself ! ” that is now getting close to one million copies sold . ||| Finalement , j' ai écrit un livre , « Choisis - toi toi - même ! » , Qui se vend maintenant à près d' un million d' exemplaires .

Satan diable | w_freq: 587 - 395 | wiki_freq: 10944 - 5846 | sentence_idx: 192491 | align_1: 8-7 | align_2: 9-16 | ner_entity: Satan-none |    Fight , then , against the friends of Satan ” ( Sura 4:76 ) . ||| Eh bien , combattez les alliés du diable , car la ruse du diable est faible » . ( coran 4 : 76 ) "

E-60 E-60 | w_freq: 16 - 14 | wiki_freq: 3 - 3 | sentence_idx: 196290 | align_1: 0-0 | align_2: 1-6 | ner_entity: none-E-60 |    E-60 You Methodists need it ; you Baptists need it ; you Pentecostals need it ; all of us need it . ||| E-60 Vous , les méthodistes , vous avez besoin de cela ; vous , les baptistes , vous avez besoin de cela ; vous , les pentecôtistes , vous avez besoin de cela ; nous avons tous besoin de cela .

Baptists baptistes | w_freq: 18 - 25 | wiki_freq: 5733 - 947 | sentence_idx: 196290 | align_1: 7-15 | align_2: 8-19 | ner_entity: Baptists-none |    E-60 You Methodists need it ; you Baptists need it ; you Pentecostals need it ; all of us need it . ||| E-60 Vous , les méthodistes , vous avez besoin de cela ; vous , les baptistes , vous avez besoin de cela ; vous , les pentecôtistes , vous avez besoin de cela ; nous avons tous besoin de cela .

Pentecostals pentecôtistes | w_freq: 15 - 24 | wiki_freq: 1058 - 382 | sentence_idx: 196290 | align_1: 12-26 | align_2: 13-30 | ner_entity: Pentecostals-none |    E-60 You Methodists need it ; you Baptists need it ; you Pentecostals need it ; all of us need it . ||| E-60 Vous , les méthodistes , vous avez besoin de cela ; vous , les baptistes , vous avez besoin de cela ; vous , les pentecôtistes , vous avez besoin de cela ; nous avons tous besoin de cela .

Improved Amélioration | w_freq: 39 - 35 | wiki_freq: 4343 - 385 | sentence_idx: 201721 | align_1: 1-1 | align_2: 2-6 | ner_entity: none-Amélioration |    - Improved aircraft assessment system : it is now easier to notice the difference in aircraft performance . ||| - Amélioration de l’ évaluation des avions : maintenant plus facile de remarquer une différence dans les performances des avions .

Aossic Aossic | w_freq: 1 - 1 | wiki_freq: 3 - 0 | sentence_idx: 201842 | align_1: 14-14 | align_2: 15-19 | ner_entity: the Vision of Aossic-Aossic |    The process was initiated as early as the year 1939 when the Vision of Aossic first manifested in the manner described in Outside the Circles of Time ( chapter 8) . ||| Le processus a été initié dès l’ année 1939 , lorsque la vision d’ Aossic s’ est manifestée la première fois de la manière décrite dans Outside the Circles of Time ( chapitre 8) .

Kuhn Kuhn | w_freq: 4 - 4 | wiki_freq: 5378 - 1301 | sentence_idx: 202314 | align_1: 24-23 | align_2: 25-31 | ner_entity: Marcel Kuhn-Marcel Kuhn |    You might wonder what the difference is , and while I do n't have the full answer , here 's how EA Producer Marcel Kuhn put it : ||| Vous vous demandez peut-être quelle est la différence , et bien que je n’ aie pas la réponse complète , voici comment Marcel Kuhn , producteur d’ EA , l’ a exprimée :

ICOR ICOR | w_freq: 7 - 7 | wiki_freq: 65 - 38 | sentence_idx: 202402 | align_1: 15-16 | align_2: 16-21 | ner_entity: ICOR-ICOR |    That is why spreading the truth about the EU is a worldwide important task of ICOR . ||| Pour cette raison , diffuser la vérité sur l’ UE est une tâche importante de l’ ICOR à l’ échelle mondiale .

Bench Bench | w_freq: 5 - 3 | wiki_freq: 7957 - 293 | sentence_idx: 205533 | align_1: 12-13 | align_2: 13-20 | ner_entity: Queen 's ) Bench-Bench |    Although the Court of the King 's ( or Queen 's ) Bench had existed since 1234 , the title of chief justice was not used until 1268 . ||| Bien que la Court of the King' s ( ou Queen' s ) Bench ( Cour supérieure de justice ) ait existé dès 1234 , le titre de chief justice ne fut pas utilisé avant 1268 .

Societies Societies | w_freq: 42 - 4 | wiki_freq: 10293 - 287 | sentence_idx: 205869 | align_1: 5-5 | align_2: 6-14 | ner_entity: The Palestinian General Union Charitable Societies-The Palestinian General Union Charitable Societies |    The Palestinian General Union Charitable Societies , which includes 400 non-governmental and charitable associations ; ||| The Palestinian General Union Charitable Societies ( Union Générale Palestinienne des Associations Caritatives ) , qui comprend 400 associations non gouvernementales et caritatives ;

Jaffa Jaffa | w_freq: 11 - 10 | wiki_freq: 5047 - 1884 | sentence_idx: 219891 | align_1: 4-4 | align_2: 5-8 | ner_entity: Jaffa-Jaffa |    Even the inhabitants of Jaffa did not leave the country - after all , Gaza , where they fled , is also a part of Palestine . ||| Quant aux habitants de Jaffa , ils ne quittèrent pas le pays – après tout , Gaza où ils fuirent est aussi une partie de la Palestine .

Monterey Monterey | w_freq: 5 - 5 | wiki_freq: 12644 - 1444 | sentence_idx: 220971 | align_1: 9-11 | align_2: 10-15 | ner_entity: Monterey-Monterey |    Therefore , in the morning all were dispatched to Monterey except for the martyred Aleut . " ||| Par conséquent , dans la matinée tous ont été envoyés à Monterey , à l' exception de la Aleut martyrisé .

Sedrine Sedrine | w_freq: 2 - 2 | wiki_freq: 0 - 10 | sentence_idx: 221601 | align_1: 1-1 | align_2: 2-5 | ner_entity: Ben Sedrine-Ben Sedrine |    Ben Sedrine also indicated that the Commission will publish at the end of its work a detailed report of its activities . ||| Ben Sedrine a , en outre , indiqué que l’ instance publiera à la fin de ses travaux un rapport détaillé de ses activités .

FAYE FAYE | w_freq: 1 - 1 | wiki_freq: 1 - 1 | sentence_idx: 226964 | align_1: 6-5 | align_2: 7-10 | ner_entity: FAYE-M. FAYE |    Here are some pictures of Mr. FAYE speaking to the beneficiaries . ||| Voici des photos de M. FAYE en train de s’ adresser aux bénéficiaires .

Fuad Fuad | w_freq: 4 - 2 | wiki_freq: 1823 - 162 | sentence_idx: 230834 | align_1: 5-5 | align_2: 6-9 | ner_entity: Fuad-Fuad |    In many conversations with him Fuad expressed his concern and commitment to the future of the country which he so loved . ” ||| « Dans plusieurs conversations avec Fuad , il a exprimé ses préoccupations et son engagement envers le futur de ce pays qu’ il aimait tant . »

Eostara Eostre | w_freq: 1 - 1 | wiki_freq: 0 - 8 | sentence_idx: 232261 | align_1: 2-2 | align_2: 3-8 | ner_entity: none-Déesse Eostre |    " Goddess Eostara , please help this bird ! " ||| “ Déesse Eostre , s’ il vous plait , aidez cet oiseau ! ” .

BIEN BIEN | w_freq: 1 - 7 | wiki_freq: 44 - 61 | sentence_idx: 233608 | align_1: 9-12 | align_2: 10-22 | ner_entity: BIEN-BIEN |    That is what also Basic Income Earth Network ( BIEN ) Finland would like to see . ||| C’ est aussi ce que souhaiterait le Basic Income Earth Network ( BIEN , le Réseau mondial pour le revenu de base ) en Finlande .

mercy miséricorde | w_freq: 304 - 218 | wiki_freq: 9717 - 1275 | sentence_idx: 233769 | align_1: 8-11 | align_2: 9-21 | ner_entity: none-Notre miséricorde |    21:75 And We brought him in unto Our mercy . ||| 21:75 et Nous l’ avons fait entrer au sein de Notre miséricorde , car il était vraiment du nombre des vertueux .

G20 G20 | w_freq: 219 - 231 | wiki_freq: 2520 - 824 | sentence_idx: 237173 | align_1: 25-28 | align_2: 26-32 | ner_entity: G20-G20 |    However , over time the role that the Bilderberg Group played in international affairs became larger , just like the positions of the G7 and G20 have improved considerably over recent years . ||| Cependant , au fil du temps , le rôle du Groupe Bilderberg dans les affaires internationales est devenu plus important , tout comme les positions des G7 et G20 , qui se sont considérablement améliorées au cours des dernières années .

Engels Engels | w_freq: 28 - 28 | wiki_freq: 4031 - 1537 | sentence_idx: 238900 | align_1: 20-20 | align_2: 21-24 | ner_entity: Friedrich Engels-Friedrich Engels |    Is it not , in a way , an attempt to moralize the economy , which Karl Marx and Friedrich Engels tried without success ? ||| N’ est -ce pas en quelque sorte une tentative de moraliser l’ économie , ce dont Karl Marx et Friedrich Engels s’ y sont essayés sans succès ?

blogging blogueur | w_freq: 114 - 105 | wiki_freq: 2067 - 746 | sentence_idx: 242154 | align_1: 2-2 | align_2: 3-7 | ner_entity: none-Tu es blogueur |    You ’re blogging on martial arts like here , in fact , but older ) . ||| Tu es blogueur , avec pour thème les arts martiaux ( comme ici , en fait , mais en plus ancien ) .

E-13 E-13 | w_freq: 19 - 20 | wiki_freq: 19 - 3 | sentence_idx: 243098 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-13 |    E-13 And I thought , " Well , if he took enough time to write me twenty-two pages , I ought to write him at least two pages back as an answer . ||| E-13 ( 26 ) Et je me suis dit : " Eh bien , s' il a pris assez de temps pour m' écrire vingt-deux pages , je devrais lui écrire au moins deux pages comme réponse .

L-278 E-276 | w_freq: 1 - 2 | wiki_freq: 0 - 0 | sentence_idx: 243162 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-276 |    L-278 How many is sitting before me , especially ... ||| E-276 ( 234 ) Combien sont assis ici devant moi , particulièrement ...

E-2 E-2 | w_freq: 23 - 21 | wiki_freq: 415 - 95 | sentence_idx: 245113 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-2 |    E-2 And we ask You to bless those who are in the way , that You 'll encourage them . ||| E-2 ( 2 ) Et nous Te demandons de bénir ceux qui sont en route , que Tu les encourages .

1409 1409 | w_freq: 2 - 2 | wiki_freq: 1585 - 1130 | sentence_idx: 245158 | align_1: 0-0 | align_2: 1-4 | ner_entity: 1409 Land Grab-none |    1409 Land Grab and the False Promise of Food Security ||| 1409 L’ accaparement de terres et la fausse promesse de sécurité alimentaire

Magnitsky Magnitsky | w_freq: 17 - 7 | wiki_freq: 598 - 17 | sentence_idx: 246008 | align_1: 0-0 | align_2: 1-4 | ner_entity: Magnitsky-Magnitsky |    Magnitsky mentioned in in testimony only in his October 2008 interrogation . ||| Magnitsky ne l’ a mentionné dans son témoignage que lors de son interrogatoire d’ octobre 2008 .

AfD AfD | w_freq: 15 - 15 | wiki_freq: 1198 - 357 | sentence_idx: 246494 | align_1: 13-14 | align_2: 14-18 | ner_entity: AfD-AfD |    Insecurity caused by the ongoing conflict in Afghanistan has been well managed by AfD , but it remains an ongoing threat to all development projects in the country . ||| L’ insécurité causée par le conflit actuel en Afghanistan a été bien gérée par AfD pour l’ instant , mais reste une menace constante à tous les projets de développement du pays .

Consul consul | w_freq: 10 - 33 | wiki_freq: 8405 - 13335 | sentence_idx: 247604 | align_1: 5-7 | align_2: 6-11 | ner_entity: Consul-none |    In recent years , the Consul repeatedly permitted Yabous to use the site . ||| Au cours des dernières années , le consul a , à plusieurs reprises , autorisé Yabous à utiliser le site .

Creator Créateur | w_freq: 774 - 748 | wiki_freq: 5423 - 1257 | sentence_idx: 247983 | align_1: 7-6 | align_2: 8-12 | ner_entity: none-le Créateur |    Question : How and why did the Creator create our world ? ||| Question : Comment et pourquoi le Créateur a - t - Il créé notre monde ?

Manifesto Manifeste | w_freq: 46 - 40 | wiki_freq: 7700 - 2954 | sentence_idx: 248718 | align_1: 12-11 | align_2: 13-21 | ner_entity: none-Manifeste du Parti travailliste 1992 |    ^ It 's time to get Britain working again ; Labour Party Manifesto 1992 . ||| ^ Il est temps de travailler à nouveau la Grande-Bretagne ; Manifeste du Parti travailliste 1992 , Le Parti travailliste , 1992 .

ANC ANC | w_freq: 43 - 41 | wiki_freq: 10091 - 3740 | sentence_idx: 251250 | align_1: 2-2 | align_2: 3-8 | ner_entity: ANC-ANC |    And the ANC and the Pan Africanist Congress [ PAC ] were more or less invisible . ||| Et l' ANC ( Congrès national africain ) et le PAC ( Congrès Panafricain ) étaient alors plus ou moins invisibles .

Prophet prophète | w_freq: 250 - 428 | wiki_freq: 9638 - 5125 | sentence_idx: 253080 | align_1: 13-7 | align_2: 14-11 | ner_entity: Prophet-none |    You give assurance of protection to us , but the son of the Prophet ’s daughter has no amnesty ! ” ||| Tu nous amnisties et le fils du prophète ( a ) n’ a pas d’ amnistie ? ! » [ 26 ]

Hutt Hutt | w_freq: 5 - 5 | wiki_freq: 5665 - 691 | sentence_idx: 256569 | align_1: 0-0 | align_2: 1-4 | ner_entity: Hutt-Hutt |    Hutt originated the term in an article in 1934 . ||| Hutt est à l’ origine du terme dans un article de 1934 .

3194 3194 | w_freq: 2 - 2 | wiki_freq: 36 - 27 | sentence_idx: 257412 | align_1: 7-7 | align_2: 8-11 | ner_entity: 3194-none |    It ’s very similar to iTunes error 3194 and hence requires same solutions to be fixed . ||| Il est très similaire à l' erreur 3194 d' iTunes , et il nécessite donc les mêmes solutions

BIM BIM | w_freq: 52 - 52 | wiki_freq: 792 - 257 | sentence_idx: 261252 | align_1: 0-1 | align_2: 1-5 | ner_entity: none-BIM |    BIM is only for “ big ” companies and “ big ” projects ||| Le BIM , ce n’ est que pour les « grandes » entreprises et les « grands » projets

Rogovin Rogovin | w_freq: 4 - 4 | wiki_freq: 112 - 9 | sentence_idx: 262151 | align_1: 2-1 | align_2: 3-5 | ner_entity: Rogovin-Rogovin |    How did Rogovin come to write Was There an Alternative ? ||| Comment Rogovin en est -il venu à écrire « Was There an Alternative ? »

Sahrawi sahraouis | w_freq: 21 - 19 | wiki_freq: 1795 - 147 | sentence_idx: 264874 | align_1: 2-3 | align_2: 3-10 | ner_entity: Sahrawi-none |    " Several Sahrawi human rights groups continued to experience difficulties in carrying out their activities . ||| “ Plusieurs groupes sahraouis de défense des droits de l’ Homme ont continué à connaître des difficultés dans l’ exercice de leurs activités .

Chiara Chiara | w_freq: 16 - 17 | wiki_freq: 2123 - 1201 | sentence_idx: 265608 | align_1: 0-0 | align_2: 1-5 | ner_entity: Chiara-Chiara |    Chiara had no intention of creating a new literary genre . ||| Chiara n’ a certainement pas eu l’ intention de créer un nouveau genre littéraire .

Kyi Kyi | w_freq: 17 - 17 | wiki_freq: 2084 - 506 | sentence_idx: 267104 | align_1: 4-6 | align_2: 5-10 | ner_entity: Aung San Suu Kyi-Aung San Suu Kyi |    Perhaps Aung San Suu Kyi learned an important lesson during her years under house arrest by the military regime : the country will never develop if it sells out completely to the “ international community . ” ||| Peut - être Aung San Suu Kyi a -t -elle appris une leçon importante pendant ses années sous résidence surveillée , aux mains du régime militaire : le pays ne se développera jamais s’ il se vend complètement à la « communauté internationale » .

Hijackers pirates | w_freq: 1 - 122 | wiki_freq: 79 - 7911 | sentence_idx: 271419 | align_1: 14-10 | align_2: 15-17 | ner_entity: Hijackers-none |    Lastly , it should be said that a big number of the so called Hijackers are actually legal pieces of programming that are being legally distributed . ||| Enfin , il faut dire qu’ un grand nombre de pirates de l’ air qu’ on appelle est des pièces réellement légales de programmation qui sont distribués légalement .

Alma Alma | w_freq: 48 - 47 | wiki_freq: 13238 - 3551 | sentence_idx: 283276 | align_1: 4-5 | align_2: 5-9 | ner_entity: Alma-Alma |    The wine was called Alma . ||| Le vin a été baptisé Alma ( âme ) .

SPACE Space | w_freq: 9 - 125 | wiki_freq: 462 - 8255 | sentence_idx: 284835 | align_1: 10-14 | align_2: 11-18 | ner_entity: none-Space |    In German we have the same word for ROOM and SPACE = Raum . ||| En allemand , nous avons le même mot pour Room ( Lieu ) et Space ( Espace ) = Raum .

El-Azar-us us | w_freq: 1 - 22 | wiki_freq: 0 - 1248 | sentence_idx: 287608 | align_1: 8-13 | align_2: 9-21 | ner_entity: El-Azar-us-none |    He performed miracles and raised one man , El-Azar-us , from the dead . ||| Il effectua des miracles et éleva un homme , El - Azar - us ( ‘ El - Osiris ’ ) , d’ entre les morts .

El-Azar-us Azar | w_freq: 1 - 3 | wiki_freq: 0 - 211 | sentence_idx: 287608 | align_1: 8-11 | align_2: 9-21 | ner_entity: El-Azar-us-El - Azar |    He performed miracles and raised one man , El-Azar-us , from the dead . ||| Il effectua des miracles et éleva un homme , El - Azar - us ( ‘ El - Osiris ’ ) , d’ entre les morts .

E-57 E-57 | w_freq: 15 - 18 | wiki_freq: 1 - 3 | sentence_idx: 290235 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-57 |    E-57 And you know , Mama , my old southern Mama , always give me good advice , and she give me an expression one time . ||| E-57 ( 97 ) Et vous savez , maman , une vieille mère du sud , me donnait toujours un bon conseil , et une fois elle m' avait donné une expression .

Egyptians Egyptiens | w_freq: 232 - 107 | wiki_freq: 9142 - 53 | sentence_idx: 291038 | align_1: 2-1 | align_2: 3-7 | ner_entity: Egyptians-Egyptiens |    Are the Egyptians denying any plans to attack Israel only because of the tactical advantages involved or because these are their true intentions ? ||| Les Egyptiens sont -ils en train de nier toute intention d' attaquer Israël seulement à cause des avantages tactiques en cause ou parce que ce sont leurs véritables intentions ?

certificates Certificats | w_freq: 177 - 8 | wiki_freq: 13217 - 150 | sentence_idx: 292773 | align_1: 6-4 | align_2: 7-9 | ner_entity: none-Certificats d’ Economie d’ Energie |    It is similar to the efficiency certificates introduced in the sector of construction / renovation in 2005 . ||| Il est similaire aux Certificats d’ Economie d’ Energie mis en place dans le secteur de la construction / rénovation en 2005 .

Fouquiau Fouquiau | w_freq: 1 - 1 | wiki_freq: 3 - 5 | sentence_idx: 294382 | align_1: 16-17 | align_2: 17-21 | ner_entity: Fouquiau-Mme Fouquiau |    If the objects in question were " meteors , " wondered Michel , how come Mrs. Fouquiau had time to call her family to come and look at the objects ? 217 . ||| Si les objets en question étaient des " météores " , se demandait Michel , comment Mme Fouquiau a -t -elle eu le temps d' appeler sa famille pour venir voir les objets ? 217 .
