Directive directive | w_freq: 748 - 961 | wiki_freq: 8800 - 10212 | sentence_idx: 2541 | align_1: 17-21 | align_2: 18-28 | entity: Article 11 of the Copyright Directive - none |    Furthermore , we highlight the possibility of the EU legislation and notably Article 11 of the Copyright Directive to draw from the previous experience of the very similar national legislation in Germany , which failed to give satisfactory results . ||| En outre , nous soulignons le risque que la législation de l’ UE , et notamment l’ article 11 de la directive sur le droit d’ auteur , puisse s’ inspirer de l’ expérience antérieure de la législation nationale très similaire en Allemagne , qui n’ a pas donné des résultats satisfaisants . 
Abkhazia Abkhasie | w_freq: 14 - 1 | wiki_freq: 6331 - 5 | sentence_idx: 174382 | align_1: 18-18 | align_2: 19-22 | entity: Abkhazia - Abkhasie |    I hope that these centers of education and culture of the Armenian people on the ancient land of Abkhazia will never go out . ||| J’ espère que ces foyers d’ éducation et de culture du peuple arménien , sur cette antique terre Abkhasie , ne s’ éteindront jamais . 

surfer Surfeur | w_freq: 13 - 1 | wiki_freq: 2633 - 43 | sentence_idx: 177312 | align_1: 2-1 | align_2: 3-7 | entity: none - Surfeur A |    Has a surfer discovered the theory of everything ? ||| Un Surfeur A - T - Il Découvert La Théorie De Tout ? 

Dialogue dialogue | w_freq: 149 - 1532 | wiki_freq: 7398 - 13302 | sentence_idx: 178919 | align_1: 3-1 | align_2: 4-10 | entity: The Human Rights Dialogue - none |    The Human Rights Dialogue continued on 2 April with a meeting with the civil society organisations . ||| Le dialogue sur les droits de l’ homme s’ est poursuivi le 2 avril par une rencontre avec les organisations de la société civile . 

E-20 E-20 | w_freq: 14 - 15 | wiki_freq: 32 - 6 | sentence_idx: 179096 | align_1: 0-0 | align_2: 1-4 | entity: none - E-20 |    E-20 You know , your " amen " do n't hurt me . ||| E-20 ( 34 ) Vous savez , votre « amen » ne me fait pas mal . 

WIPO OMPI | w_freq: 13 - 14 | wiki_freq: 1104 - 251 | sentence_idx: 182641 | align_1: 9-14 | align_2: 10-19 | entity: the WIPO Copyright treaty - OMPI |    Developing countries should think very carefully before joining the WIPO Copyright treaty . ||| Les pays en développement devraient bien réfléchir avant d’ adhérer au traité de l’ OMPI sur le droit d’ auteur . 

Blessed Béni | w_freq: 96 - 16 | wiki_freq: 13424 - 1486 | sentence_idx: 182677 | align_1: 6-4 | align_2: 7-8 | entity: none - Béni |    “ And Jethro said : “ Blessed be YKVK , who has saved you from the hand of the Egyptians , and from the hand of Pharaoh , who has saved the people from under the hand of the Egyptians . ||| Et Jéthro dit : Béni [ barak ] soit l’ Eternel , qui vous a délivrés de la main des Egyptiens et de la main de Pharaon ; qui a délivré le peuple de la main des Egyptiens ! 

Ask Posez | w_freq: 566 - 43 | wiki_freq: 5060 - 16 | sentence_idx: 185604 | align_1: 0-0 | align_2: 1-5 | entity: none - Posez |    Ask one of the most underemployed populations : trans people . ” ||| Posez la question à l’ une des populations les plus sous-employées : les personnes trans ’ . » 

ISU-152 ISU-152 | w_freq: 2 - 2 | wiki_freq: 103 - 33 | sentence_idx: 189777 | align_1: 3-2 | align_2: 4-7 | entity: none - ISU-152 |    Why was the ISU-152 so successful ? ||| Pourquoi l' ISU-152 a -t -il eu autant de succès ? 

Package paquet | w_freq: 48 - 369 | wiki_freq: 4368 - 3552 | sentence_idx: 198007 | align_1: 12-13 | align_2: 13-18 | entity: the Second Energy Package - none |    The Regional Initiatives aim at the correct implementation of the Second Energy Package and especially those parts of the acquis requiring cross-border coordination . ||| Les initiatives régionales ont pour objectif la mise en œuvre correcte du deuxième paquet sur l' énergie , et notamment des parties de l' acquis nécessitant une coordination transfrontalière . 

221 221 | w_freq: 10 - 12 | wiki_freq: 6566 - 1960 | sentence_idx: 200356 | align_1: 22-24 | align_2: 23-29 | entity: WTO Article 221 - none |    Concerning the dairy crisis , studies show that a collective decline in production , made possible by European regulations ( WTO Article 221 ) , would allow a significant increase in prices . ||| Concernant la crise laitière , les études montrent qu’ une diminution collective de la production , rendue possible par la réglementation européenne ( article 221 de l’ OCM unique ) , permettrait une hausse significative des prix . 

Saitama Saitama | w_freq: 3 - 3 | wiki_freq: 5405 - 1242 | sentence_idx: 204380 | align_1: 12-11 | align_2: 13-15 | entity: Saitama - Saitama |    The simple fact is that , like Superman , the writers of Saitama disrespected all the rules of balance when they created it . ||| Le fait est que , comme Superman , les écrivains de Saitama n’ ont pas respecté toutes les règles d’ équilibre lorsqu’ ils l’ ont créé . 

Hopefully Espérons | w_freq: 101 - 110 | wiki_freq: 859 - 39 | sentence_idx: 204938 | align_1: 0-0 | align_2: 1-4 | entity: none - Espérons |    Hopefully you already had guessed that your office ’s coffee corner is not a magical place that functions thanks to mysterious powers . ||| Espérons qu’ au moins vous saviez déjà que le coin café de votre bureau n’ est pas un lieu magique qui fonctionne grâce à des pouvoirs mystérieux . 

Ratzinger Ratzinger | w_freq: 16 - 17 | wiki_freq: 1113 - 501 | sentence_idx: 216134 | align_1: 15-21 | align_2: 16-25 | entity: Cardinal Ratzinger - Cardinal Ratzinger |    Furthermore , does it seem likely that Father Dollinger and his friend and colleague Cardinal Ratzinger never spoke about Fatima at all throughout their long relationship ? ||| En outre , est -ce qu’ il semble probable que le Père Dollinger et son ami et collègue , le Cardinal Ratzinger , n' aient jamais parlé de Fatima tout au long de leur longue relation ? 

Healing Healing | w_freq: 38 - 8 | wiki_freq: 4171 - 199 | sentence_idx: 221050 | align_1: 10-8 | align_2: 11-17 | entity: the " Voice of Healing - Voice of Healing |    Brother Lindsay has gone back to the " Voice of Healing . " ||| Frère Lindsay est retourné à " Voice of Healing " [ La Voix de la Guérison - NDT]. 

Bucher Bücher | w_freq: 2 - 1 | wiki_freq: 824 - 42 | sentence_idx: 221133 | align_1: 4-4 | align_2: 5-10 | entity: Karl Bucher - Karl Bücher |    The German economist Karl Bucher twenty years ago tried to find in trade ( the path between the producer and the consumer ) a criterion of the whole economic development . ||| L' économiste allemand Karl Bücher , il y a quelque vingt ans , essaya de trouver dans le commerce ( voie intermédiaire entre le producteur et le consommateur ) le critère de tout le développement économique . 

Nilsen Nilsen | w_freq: 1 - 1 | wiki_freq: 1971 - 257 | sentence_idx: 225520 | align_1: 11-11 | align_2: 12-15 | entity: Nilsen - M. Nilsen |    I agree that it was natural for Mr Johnsen and Mr Nilsen as representatives to look after the interests of the police officers in the debate . ||| J’ admets qu’ il était naturel que M. Johnsen et M. Nilsen , en leur qualité de représentants , prissent en compte les intérêts des policiers dans le débat . 

Iblis Iblis | w_freq: 2 - 1 | wiki_freq: 539 - 150 | sentence_idx: 231928 | align_1: 6-5 | align_2: 7-10 | entity: Iblis - Iblis |    How many a person killed by Iblis they have revived . ||| Combien de personnes assassinées par Iblis ( Démon ) ont -ils ressuscitées ? 

Keynes Keynes | w_freq: 37 - 37 | wiki_freq: 10390 - 1894 | sentence_idx: 236989 | align_1: 0-0 | align_2: 1-4 | entity: Keynes - Keynes |    Keynes missed this structural aspect of capitalism . ||| Keynes n’ a pas saisi cette aspect structurel du capitalisme . 

Walzer Walzer | w_freq: 10 - 10 | wiki_freq: 364 - 117 | sentence_idx: 246581 | align_1: 7-7 | align_2: 8-13 | entity: Walzer - Walzer |    One of the questions raised is whether Walzer is basically unable to justify the unjustifiable in the name of common values , even though these common values are bad for a whole host of reasons . ||| Une question suscitée est de savoir si Walzer , au fond , n’ arrive pas à justifier l’ injustifiable au nom des valeurs communes même si ces valeurs communes sont mauvaises pour tout un tas de raisons . 

39/1 39/1 | w_freq: 1 - 1 | wiki_freq: 15 - 6 | sentence_idx: 250675 | align_1: 1-6 | align_2: 2-11 | entity: Resolution 39/1 - none |    Resolution 39/1 requested an oral update regarding the situation in the Bolivarian Republic of Venezuela . ||| Dans le cadre de la résolution 39/1 , le Conseil a demandé un exposé oral sur la situation en République bolivarienne du Venezuela . 

Allāh Allāh | w_freq: 8 - 1 | wiki_freq: 665 - 212 | sentence_idx: 251215 | align_1: 5-6 | align_2: 6-11 | entity: Allāh - Allāh |    I became a Muslim because Allāh showed me first what was wrong with the way I had been raised through “ Western values ” . ||| Je suis devenu musulman parce que Allāh m’ a d’ abord montré ce qui n’ allait pas dans la manière dont j’ avais été élevé par les “ valeurs occidentales ” . 

yesterday hier | w_freq: 720 - 851 | wiki_freq: 3562 - 1775 | sentence_idx: 254301 | align_1: 11-17 | align_2: 12-23 | entity: yesterday - none |    Why in all the years since these scandals broke out was yesterday the first mention of this information ? ||| Pourquoi , depuis toutes les années durant lesquelles ces scandales ont éclaté , ce n’ est qu’ hier que l’ on a eu la première mention de cette information ? 

CAP PAC | w_freq: 99 - 95 | wiki_freq: 3916 - 1256 | sentence_idx: 256269 | align_1: 11-11 | align_2: 12-15 | entity: CAP - none |    Secondly , it presents and evaluates French political commentaries on the CAP . ||| Deuxièmement , il présente et évalue Français commentaires politiques sur la PAC ( ici ) . 

194 194 | w_freq: 36 - 37 | wiki_freq: 6143 - 1473 | sentence_idx: 256377 | align_1: 23-27 | align_2: 24-33 | entity: resolution 194 - Résolution 194 des Nations - Unies |    Empty talk about improving the conditions of our oppression means absolutely nothing , because we will continue marching as long as UN resolution 194 is not implemented , and as long as our bodies are confined to this tiny prison called Gaza . ||| Les discours creux sur l’ amélioration des conditions de notre oppression ne signifient absolument rien , parce que nous continuerons notre marche aussi longtemps que la Résolution 194 des Nations - Unies ne sera pas appliquée , et aussi longtemps que nos corps seront enfermés dans cette minuscule prison appelée Gaza . 

Yesterday Hier | w_freq: 193 - 191 | wiki_freq: 4941 - 457 | sentence_idx: 256539 | align_1: 0-0 | align_2: 1-6 | entity: Yesterday - none |    Yesterday Defense Secretary Mattis called for a ceasefire in Yemen : ||| Hier , le ministre de la défense Mattis a appelé à un cessez-le-feu au Yémen : 

Vendini Vendini | w_freq: 1 - 1 | wiki_freq: 22 - 1 | sentence_idx: 258860 | align_1: 1-1 | align_2: 2-7 | entity: Vendini - Vendini |    “ Vendini has successfully built a similarly unique value proposition . ||| « Vendini , de son côté , a réussi à bâtir une proposition de valeur tout aussi unique . 

Fukubukuro Fukubukuro | w_freq: 1 - 1 | wiki_freq: 4 - 1 | sentence_idx: 265275 | align_1: 12-11 | align_2: 13-15 | entity: Fukubukuro - Fukubukuro |    At the same time , this is also the purpose of the Fukubukuro that we finish to end with the double , triple or quadruple of the amount of the bag itself , otherwise everyone would not jostle to buy LOL ! ||| En même temps , c' est aussi ça le but du Fukubukuro , c' est qu' on finit avec le double , triple ou quadruple du montant du sac lui-même , sinon tout le monde ne se bousculerait pas pour en acheter LOL ! 

Sikorsky Sikorsky | w_freq: 6 - 6 | wiki_freq: 3622 - 976 | sentence_idx: 266643 | align_1: 10-12 | align_2: 11-16 | entity: Sikorsky - Sikorsky |    Despite his progress in solving technical problems of control , Sikorsky realized that the aircraft would never fly . ||| Malgré ses progrès dans la résolution des problèmes techniques de contrôle , Sikorsky s’ est rendu compte que l’ avion ne volerait jamais . 

Juncker Juncker | w_freq: 101 - 100 | wiki_freq: 807 - 533 | sentence_idx: 267186 | align_1: 3-2 | align_2: 4-10 | entity: Jean-Claude Juncker - Jean-Claude Juncker |    Commission President Jean-Claude Juncker said : " Our parents and grandparents founded this Union with one common vision : never again war . ||| M. Jean-Claude Juncker , président de la Commission , a déclaré à ce propos : « Nos parents et grands - parents ont fondé cette Union avec une vision commune : plus jamais de guerre . 

G7 G7 | w_freq: 134 - 138 | wiki_freq: 2596 - 931 | sentence_idx: 268124 | align_1: 8-9 | align_2: 9-14 | entity: G7 - G7 |    This is the case for both the overall G7 and also within every individual G7 nation and in each of the 20 sectors covered in the research . ||| C’ est le cas à la fois pour le G7 dans son ensemble , ainsi qu’ au sein de chaque pays du G7 et dans chacun des 20 secteurs couverts par la recherche . 

Prophet Prophète | w_freq: 229 - 175 | wiki_freq: 9638 - 1698 | sentence_idx: 269620 | align_1: 1-1 | align_2: 2-6 | entity: The Prophet ﷺ - Prophète |    The Prophet ﷺ stated that the most virtuous deed is the prayer . ||| Le Prophète ( paix sur lui ) lui répondit que l’ acte le plus vertueux est la prière . 

Midian Midian | w_freq: 3 - 2 | wiki_freq: 333 - 38 | sentence_idx: 270321 | align_1: 4-4 | align_2: 5-8 | entity: Midian - Midian |    And the army of Midian was below him in the valley . ||| Or l’ armée de Midian ( Madian ) était au - dessous de lui , dans la vallée . 

Anatolia Anatolie | w_freq: 14 - 15 | wiki_freq: 10871 - 5253 | sentence_idx: 270457 | align_1: 27-33 | align_2: 28-38 | entity: Anatolia - Anatolie |    “ From women ’s rights to the adoption of children and marriages arranged at birth , the tablets include all kinds of civilizational and social data from Anatolia 4,000 years ago . ||| « Depuis les droits des femmes jusqu’ à l’ adoption d’ enfants et des mariages arrangés à la naissance , les tablettes contiennent toutes sortes de données de civilisation et sociales de l’ Anatolie , il y a 4.000 ans . 

Maybe Peut | w_freq: 964 - 2242 | wiki_freq: 6736 - 3705 | sentence_idx: 274989 | align_1: 18-18 | align_2: 19-22 | entity: none - Peut |    “ When they showed me the picture of my brother Arif , they said to me , ‘ Maybe you want to avenge your brother ’s death and carry out a terror attack ? ’ ||| « Quand ils m’ ont montré la photo de mon frère Arif , ils m’ ont dit ‘ Peut - être que tu voulais venger la mort de ton frère et commettre une attaque terroriste ? ’ 

Interception interception | w_freq: 1 - 25 | wiki_freq: 622 - 3071 | sentence_idx: 276430 | align_1: 2-1 | align_2: 3-6 | entity: The UK Interception of Communications Commissioner - none |    The UK Interception of Communications Commissioner is an example of such an independent oversight mechanism . ||| L’ interception du Royaume - Uni du Commissaire aux Communications est un exemple de ce mécanisme de supervision indépendant . 

Tsitsipas Tsitsipas | w_freq: 1 - 1 | wiki_freq: 492 - 16 | sentence_idx: 279321 | align_1: 1-5 | align_2: 2-9 | entity: Stefanos Tsitsipas - Stefanos Tsitsipas |    Stefanos Tsitsipas has so far always translated his words into action . ||| Jusqu’ à présent , Stefanos Tsitsipas , lui , a toujours traduit ses paroles en actes . 
